,word,ARRA Indicator,Activity,Administering  IC,Application ID,Contact PI  Person ID,Contact PI / Project Leader,FY,FY Total Cost ,FY Total Cost  (Sub Projects),IC,Organization Name,Other PI or Project Leader(s),Project Number,Project Title,Serial Number,Subproject Number ,Suffix,Support Year,Type
37,interracial, ,R01,NIBIB,7172567,1870450,"LEONG, KAM W",2007,279557,,EB,DUKE UNIVERSITY,Not Applicable,5R01EB003447-04,BIOFUNCTIONAL FIBERS BY POLYELECTROLYTE COMPLEXATION,3447,,,4,5
38,interracial, ,R01,NIBIB,7282169,1870450,"LEONG, KAM W",2006,287053,,EB,DUKE UNIVERSITY,Not Applicable,7R01EB003447-03,BIOFUNCTIONAL FIBERS BY POLYELECTROLYTE COMPLEXATION,3447,,,3,7
39,interracial, ,R01,NIBIB,6868039,1870450,"LEONG, KAM W",2005,292725,,EB,JOHNS HOPKINS UNIVERSITY,Not Applicable,1R01EB003447-01A1,BIOFUNCTIONAL FIBERS BY POLYELECTROLYTE COMPLEXATION,3447,,A1,1,1
40,interracial, ,R01,NICHD,2199890,1896335,"LICHTER, DANIEL T.",1993,53292,,HD,PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,Not Applicable,5R01HD026321-03,DEMOGRAPHY OF LOCAL MARRIAGE MARKETS,26321,,,3,5
41,interracial, ,R01,NICHD,3327741,1896335,"LICHTER, DANIEL T.",1992,86412,,HD,PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,Not Applicable,5R01HD026321-02,DEMOGRAPHY OF LOCAL MARRIAGE MARKETS,26321,,,2,5
42,interracial, ,R01,NIGMS,7038342,1858404,"LIU, HUNG-WEN ",2006,273200,,GM,UNIVERSITY OF TEXAS AUSTIN,Not Applicable,5R01GM040541-18,THREE-MEMBERED RING METABOLITES; INHIBITION & FORMATION,40541,,,18,5
43,interracial, ,R01,NIGMS,6877794,1858404,"LIU, HUNG-WEN ",2005,279775,,GM,UNIVERSITY OF TEXAS AUSTIN,Not Applicable,5R01GM040541-17,THREE-MEMBERED RING METABOLITES; INHIBITION & FORMATION,40541,,,17,5
44,interracial, ,R01,NIGMS,6734211,1858404,"LIU, HUNG-WEN ",2004,279775,,GM,UNIVERSITY OF TEXAS AUSTIN,Not Applicable,5R01GM040541-16,THREE-MEMBERED RING METABOLITES; INHIBITION & FORMATION,40541,,,16,5
45,interracial, ,R01,NIGMS,6611798,1858404,"LIU, HUNG-WEN ",2003,281160,,GM,UNIVERSITY OF TEXAS AUSTIN,Not Applicable,2R01GM040541-15A1,THREE-MEMBERED RING METABOLITES; INHIBITION & FORMATION,40541,,A1,15,2
46,interracial, ,R21,NIAMS,7140665,2086057,"LU, HELEN H",2006,155116,,AR,COLUMBIA UNIV NEW YORK MORNINGSIDE,Not Applicable,5R21AR052402-02,DEVELOPMENT OF A MULTI-PHASED SCAFFOLD FOR SOFT TISSUE TO BONE INTEGRATION,52402,,,2,5
47,interracial, ,R21,NIAMS,7034130,2086057,"LU, HELEN H",2005,207689,,AR,COLUMBIA UNIV NEW YORK MORNINGSIDE,Not Applicable,1R21AR052402-01A1,SCAFFOLD FOR SOFT TISSUE TO BONE INTEGRATION,52402,,A1,1,1
48,interracial, ,P30,NIAMS,7446654,8027763,"MAUCK, ROBERT LEON",2007,,68605,AR,UNIVERSITY OF PENNSYLVANIA,Not Applicable,5P30AR050950-02,MENISCUS REPAIR WITH A NOVEL ALIGNED NANOFIBER SCAFFOLD,50950,3,,2,5
49,interracial, ,P30,NIAMS,7141045,8027763,"MAUCK, ROBERT LEON",2006,,47250,AR,UNIVERSITY OF PENNSYLVANIA,Not Applicable,1P30AR050950-01A1,MENISCUS REPAIR WITH A NOVEL ALIGNED NANOFIBER SCAFFOLD,50950,3,A1,1,1
50,interracial, ,R01,NIMH,2675697,1871850,"MCDANIEL, ANTONIO ",1998,132864,,MH,UNIVERSITY OF PENNSYLVANIA,Not Applicable,5R01MH058009-02,RESEARCH ON EFFECTS OF INTERRACIAL CONTACT/SOCIAL STATUS,58009,,,2,5
51,interracial, ,R01,NIMH,2503689,1871850,"MCDANIEL, ANTONIO ",1997,136381,,MH,UNIVERSITY OF PENNSYLVANIA,Not Applicable,1R01MH058009-01,RESEARCH ON EFFECTS OF INTERRACIAL CONTACT/SOCIAL STATUS,58009,,,1,1
52,interracial, ,F31,NIA,6589823,7086669,"MCPHERSON-SALANDY, RENEE D",2003,25718,,AG,LONG ISLAND UNIVERSITY BROOKLYN CAMPUS,Not Applicable,1F31AG022291-01,SELF-DISCLOSURE AND THEIR PSYCHOPHYSIOLOGICAL CORRELATES,22291,,,1,1
53,interracial, ,R01,NIDCR,7420927,1895976,"PASHLEY, DAVID H",2008,351409,,DE,GEORGIA  REGENTS UNIVERSITY,Not Applicable,5R01DE015306-05,REASONS FOR POOR DURABILITY OF RESIN-DENTIN BONDS,15306,,,5,5
54,interracial, ,R01,NIDCR,7215711,1895976,"PASHLEY, DAVID H",2007,347167,,DE,GEORGIA  REGENTS UNIVERSITY,Not Applicable,5R01DE015306-04,REASONS FOR POOR DURABILITY OF RESIN-DENTIN BONDS,15306,,,4,5
55,interracial, ,R01,NIDCR,7015622,1895976,"PASHLEY, DAVID H",2006,350405,,DE,GEORGIA  HEALTH SCIENCES UNIVERSITY,Not Applicable,5R01DE015306-03,REASONS FOR POOR DURABILITY OF RESIN-DENTIN BONDS,15306,,,3,5
56,interracial, ,R01,NIDCR,6861770,1895976,"PASHLEY, DAVID H",2005,351740,,DE,GEORGIA  HEALTH SCIENCES UNIVERSITY,Not Applicable,5R01DE015306-02,REASONS FOR POOR DURABILITY OF RESIN-DENTIN BONDS,15306,,,2,5
57,interracial, ,R01,NIDCR,6770682,1895976,"PASHLEY, DAVID H",2004,376519,,DE,MEDICAL COLLEGE OF GEORGIA (MCG),Not Applicable,1R01DE015306-01A1,REASONS FOR POOR DURABILITY OF RESIN-DENTIN BONDS,15306,,A1,1,1
58,interracial, ,R00,NICHD,8704970,9709742,"PAUKER, KRISTIN JOYCE MISA BELLANCA",2014,187033,,HD,UNIVERSITY OF HAWAII AT MANOA,Not Applicable,5R00HD065741-05,DEVELOPMENT OF INTERRACIAL ANXIETY: CHILDREN'S LAY THEORIES AND NONVERBAL INFLUEN,65741,,,5,5
59,interracial, ,R00,NICHD,8523943,9709742,"PAUKER, KRISTIN JOYCE MISA BELLANCA",2013,235245,,HD,UNIVERSITY OF HAWAII AT MANOA,Not Applicable,5R00HD065741-04,DEVELOPMENT OF INTERRACIAL ANXIETY: CHILDREN'S LAY THEORIES AND NONVERBAL INFLUEN,65741,,,4,5
60,interracial, ,R00,NICHD,8484974,9709742,"PAUKER, KRISTIN JOYCE MISA BELLANCA",2012,236654,,HD,UNIVERSITY OF HAWAII AT MANOA,Not Applicable,4R00HD065741-03,DEVELOPMENT OF INTERRACIAL ANXIETY: CHILDREN'S LAY THEORIES AND NONVERBAL INFLUEN,65741,,,3,4
61,interracial, ,K99,NICHD,8121638,9709742,"PAUKER, KRISTIN JOYCE MISA BELLANCA",2011,73774,,HD,STANFORD UNIVERSITY,Not Applicable,5K99HD065741-02,DEVELOPMENT OF INTERRACIAL ANXIETY: CHILDREN'S LAY THEORIES AND NONVERBAL INFLUEN,65741,,,2,5
62,interracial, ,K99,NICHD,7950462,9709742,"PAUKER, KRISTIN JOYCE MISA BELLANCA",2010,72084,,HD,STANFORD UNIVERSITY,Not Applicable,1K99HD065741-01,DEVELOPMENT OF INTERRACIAL ANXIETY: CHILDREN'S LAY THEORIES AND NONVERBAL INFLUEN,65741,,,1,1
63,interracial, ,R03,NIMH,6530512,6978867,"PLANT, E A",2002,73000,,MH,FLORIDA STATE UNIVERSITY,Not Applicable,1R03MH066055-01,THE ANTECEDENTS AND IMPLICATIONS OF INTERGROUP ANXIETY,66055,,,1,1
64,interracial, ,R01,NIAMS,7118626,1874927,"PULEO, DAVID A.",2006,314856,,AR,UNIVERSITY OF KENTUCKY,Not Applicable,5R01AR048700-04,BIOMATERIALS WITH RATIONALLY IMMOBILIZED GROWTH FACTORS,48700,,,4,5
65,interracial, ,R01,NIAMS,6910882,1874927,"PULEO, DAVID A.",2005,288799,,AR,UNIVERSITY OF KENTUCKY,Not Applicable,5R01AR048700-03,BIOMATERIALS WITH RATIONALLY IMMOBILIZED GROWTH FACTORS,48700,,,3,5
66,interracial, ,R01,NIAMS,7072104,1874927,"PULEO, DAVID A.",2005,6259,,AR,UNIVERSITY OF KENTUCKY,Not Applicable,3R01AR048700-02S1,BIOMATERIALS WITH RATIONALLY IMMOBILIZED GROWTH FACTORS,48700,,S1,2,3
67,interracial, ,R01,NIAMS,6767691,1874927,"PULEO, DAVID A.",2004,268086,,AR,UNIVERSITY OF KENTUCKY,Not Applicable,5R01AR048700-02,BIOMATERIALS WITH RATIONALLY IMMOBILIZED GROWTH FACTORS,48700,,,2,5
68,interracial, ,R01,NIAMS,6575379,1874927,"PULEO, DAVID A.",2003,286013,,AR,UNIVERSITY OF KENTUCKY,Not Applicable,1R01AR048700-01A1,BIOMATERIALS WITH RATIONALLY IMMOBILIZED GROWTH FACTORS,48700,,A1,1,1
69,interracial, ,R01,NICHD,6727531,6712835,"QIAN, ZHENCHAO ",2004,199125,,HD,OHIO STATE UNIVERSITY,Not Applicable,5R01HD043035-03,UNION FORMATION & ASSORTATIVE MATING AMONG US IMMIGRANTS,43035,,,3,5
70,interracial, ,R01,NICHD,6640678,6712835,"QIAN, ZHENCHAO ",2003,199125,,HD,OHIO STATE UNIVERSITY,Not Applicable,5R01HD043035-02,UNION FORMATION & ASSORTATIVE MATING AMONG US IMMIGRANTS,43035,,,2,5
71,interracial, ,R01,NICHD,6555784,6712835,"QIAN, ZHENCHAO ",2002,199013,,HD,OHIO STATE UNIVERSITY,Not Applicable,1R01HD043035-01,UNION FORMATION & ASSORTATIVE MATING AMONG US IMMIGRANTS,43035,,,1,1
72,interracial, ,R21,NIBIB,6764000,7366485,"ROWAN, STUART J",2004,229500,,EB,CASE WESTERN RESERVE UNIVERSITY,Not Applicable,5R21EB001466-02,SELF-ASSEMBLED BIS-PNA MONOMERS AS NEW BIOMATERIALS,1466,,,2,5
73,interracial, ,R21,NIBIB,6676090,7366485,"ROWAN, STUART J",2003,216250,,EB,CASE WESTERN RESERVE UNIVERSITY,Not Applicable,1R21EB001466-01,SELF-ASSEMBLED BIS-PNA MONOMERS AS NEW BIOMATERIALS,1466,,,1,1
74,interracial, ,R21,NHLBI,7384392,8364774,"SAHA, SOMNATH ",2008,157500,,HL,OREGON HEALTH & SCIENCE UNIVERSITY,Not Applicable,5R21HL088620-02,MEASURING CULTURAL COMPETENCE AND RACIAL BIAS AMONG PHYSICIANS,88620,,,2,5
75,interracial, ,R21,NHLBI,7243188,8364774,"SAHA, SOMNATH ",2007,189000,,HL,OREGON HEALTH AND SCI UNIVERSITY,Not Applicable,1R21HL088620-01,MEASURING CULTURAL COMPETENCE AND RACIAL BIAS AMONG PHYSICIANS,88620,,,1,1
76,interracial, ,R03,NIMH,6697006,2099912,"SHELTON, JOSETTE NICOLE",2003,79000,,MH,PRINCETON UNIVERSITY,Not Applicable,1R03MH069121-01,A LONGITUDINAL ASSESSMENT OF INTERRACIAL INTERACTIONS,69121,,,1,1
77,interracial, ,R01,NIMH,7366998,2099912,"SHELTON, JOSETTE NICOLE",2008,146052,,MH,PRINCETON UNIVERSITY,Not Applicable,5R01MH078992-02,RACIAL BIAS AND MENTAL ILLNESS STIGMA AS RISK FACTORS FOR MENTAL HEALTH PROBLEMS,78992,,,2,5
78,interracial, ,R01,NIMH,7172857,2099912,"SHELTON, JOSETTE NICOLE",2007,156997,,MH,PRINCETON UNIVERSITY,Not Applicable,1R01MH078992-01,RACIAL BIAS AND MENTAL ILLNESS STIGMA AS RISK FACTORS FOR MENTAL HEALTH PROBLEMS,78992,,,1,1
79,interracial, ,Z01,NCI,3838464,3286927,"STEPHENS, J C",1992,,,CA,DIVISION OF CANCER EPIDEMIOLOGY AND GENETICS,Not Applicable,1Z01CP005681-02,THEORETICAL INVESTIGATIONS OF GENETIC IDENTITY AND DISEQUILIBRIA,5681,,,2,1
80,interracial, ,R03,NCI,3423320,3606596,"STEWART, CLINTON ",1992,36786,,CA,ST. JUDE CHILDREN'S RESEARCH HOSPITAL,Not Applicable,5R03CA052745-03,RACIAL DIFFERENCES IN HEPATIC METABOLISM AND CANCER RISK,52745,,,3,5
81,interracial, ,F32,NICHD,7569024,8080916,"TRAWALTER, SOPHIE ",2009,17993,,HD,NORTHWESTERN UNIVERSITY,Not Applicable,5F32HD055772-03,RACE SOCIALIZATION; INTERRACIAL CONTACT; AND STUDENTS' STRESS AND DEVELOPMENT,55772,,,3,5
82,interracial, ,F32,NICHD,7387391,8080916,"TRAWALTER, SOPHIE ",2008,46826,,HD,NORTHWESTERN UNIVERSITY,Not Applicable,5F32HD055772-02,RACE SOCIALIZATION; INTERRACIAL CONTACT; AND STUDENTS' STRESS AND DEVELOPMENT,55772,,,2,5
83,interracial, ,F32,NICHD,7275523,8080916,"TRAWALTER, SOPHIE ",2007,44846,,HD,NORTHWESTERN UNIVERSITY,Not Applicable,1F32HD055772-01,RACE SOCIALIZATION; INTERRACIAL CONTACT; AND STUDENTS' STRESS AND DEVELOPMENT,55772,,,1,1
84,interracial, ,P41,NCRR,2757544,,Unavailable,1998,,488,RR,UNIVERSITY OF WISCONSIN MADISON,Not Applicable,3P41RR000570-27S1,CHARACTERIZATION OF SUPERCONDUCTING MATERIALS W/ HIGH RESOLUTION SEM,570,15,S1,27,3
85,interracial, ,R01,NHLBI,8817801,1908377,"VAN RYN, MICHELLE ",2015,811954,,HL,MAYO CLINIC ROCHESTER,Not Applicable,2R01HL085631-06,THE IMPACT OF RESIDENCY FACTORS ON RACIAL; SIZE & LGBT BIAS IN PHYSICIAN TRAINEES,85631,,,6,2
86,interracial, ,R01,NHLBI,7117391,1876586,"WALSH, PETER NEWTON",2006,425804,,HL,TEMPLE UNIVERSITY,Not Applicable,5R01HL046213-16,MOLECULAR INTERACTIONS OF FACTOR XI,46213,,,16,5
87,interracial, ,R01,NHLBI,6937227,1876586,"WALSH, PETER NEWTON",2005,423349,,HL,TEMPLE UNIVERSITY,Not Applicable,5R01HL046213-15,MOLECULAR INTERACTIONS OF FACTOR XI,46213,,,15,5
88,interracial, ,R01,NHLBI,6791383,1876586,"WALSH, PETER NEWTON",2004,411019,,HL,TEMPLE UNIVERSITY,Not Applicable,5R01HL046213-14,MOLECULAR INTERACTIONS OF FACTOR XI,46213,,,14,5
89,interracial, ,R01,NHLBI,6612424,1876586,"WALSH, PETER NEWTON",2003,437918,,HL,TEMPLE UNIVERSITY,Not Applicable,2R01HL046213-13,MOLECULAR INTERACTIONS OF FACTOR XI,46213,,,13,2
90,interracial, ,R43,NHLBI,6788961,8190193,"WANG, SHUWU ",2004,138071,,HL,"NANOMIMETICS, INC.",Not Applicable,1R43HL076915-01,BIOMIMETIC COATINGS FOR SMALL DIAMETER VASCULAR GRAFTS,76915,,,1,1
91,interracial, ,R55,NICHD,2204918,1919255,"WATERS, MARY C",1995,100000,,HD,HARVARD UNIVERSITY,Not Applicable,1R55HD032029-01A1,INTERMARRIAGE AND HERITABILITY OF RACE/ETHNIC IDENTITIES,32029,,A1,1,1
92,interracial, ,R01,NIGMS,7586269,1964913,"WHITE, STEPHEN H.",2009,352023,,GM,UNIVERSITY OF CALIFORNIA-IRVINE,Not Applicable,5R01GM074637-04,MEMBRANE PROTEIN FOLDING AND ASSEMBLY,74637,,,4,5
93,interracial, ,R01,NIGMS,7368018,1964913,"WHITE, STEPHEN H.",2008,342084,,GM,UNIVERSITY OF CALIFORNIA-IRVINE,Not Applicable,5R01GM074637-03,MEMBRANE PROTEIN FOLDING AND ASSEMBLY,74637,,,3,5
94,interracial, ,P01,NIGMS,5212074,3267959,"WILKINSON, GRANT R",1996,,,GM,,Not Applicable,5P01GM031304-14,INTERRACIAL AND GENETIC DIFFERENCES IN DRUG RESPONSIVENESS,31304,6,,14,5
95,interracial, ,P01,NIGMS,3734762,3267959,"WILKINSON, GRANT R",1995,,,GM,VANDERBILT UNIVERSITY,Not Applicable,5P01GM031304-13,INTERRACIAL AND GENETIC DIFFERENCES IN DRUG RESPONSIVENESS,31304,6,,13,5
96,interracial, ,P01,NIGMS,3756341,3267959,"WILKINSON, GRANT R",1994,,,GM,VANDERBILT UNIVERSITY,Not Applicable,5P01GM031304-12,INTERRACIAL AND GENETIC DIFFERENCES IN DRUG RESPONSIVENESS,31304,6,,12,5
97,interracial, ,P01,NIGMS,3778254,3267959,"WILKINSON, GRANT R",1993,,,GM,VANDERBILT UNIVERSITY,Not Applicable,2P01GM031304-11,INTERRACIAL AND GENETIC DIFFERENCES IN DRUG RESPONSIVENESS,31304,6,,11,2
98,interracial, ,P01,NIGMS,6482468,8630125,"WILKINSON, GRANT R.",2001,,140822,GM,VANDERBILT UNIVERSITY,Not Applicable,5P01GM031304-19,INTERRACIAL DIFFERENCES IN CYTOCHROME P450 MEDIATED METABOLISM,31304,6,,19,5
99,interracial, ,P01,NIGMS,6325863,8630125,"WILKINSON, GRANT R.",2000,,267648,GM,VANDERBILT UNIVERSITY,Not Applicable,5P01GM031304-18,INTERRACIAL DIFFERENCES IN CYTOCHROME P450 MEDIATED METABOLISM,31304,6,,18,5
100,interracial, ,P01,NIGMS,6107499,8630125,"WILKINSON, GRANT R.",1999,,267648,GM,VANDERBILT UNIVERSITY,Not Applicable,5P01GM031304-17,INTERRACIAL DIFFERENCES IN CYTOCHROME P450 MEDIATED METABOLISM,31304,6,,17,5
101,interracial, ,P01,NIGMS,6271741,8630125,"WILKINSON, GRANT R.",1998,,261056,GM,VANDERBILT UNIVERSITY,Not Applicable,2P01GM031304-16,INTERRACIAL DIFFERENCES IN CYTOCHROME P450 MEDIATED METABOLISM,31304,6,,16,2
102,interracial, ,P01,NIGMS,6240422,8630125,"WILKINSON, GRANT R.",1997,,284118,GM,VANDERBILT UNIVERSITY,Not Applicable,2P01GM031304-15A1,INTERRACIAL DIFFERENCES IN CYTOCHROME P450 MEDIATED METABOLISM,31304,6,A1,15,2
103,interracial, ,M01,NCRR,6115630,8630125,"WILKINSON, GRANT R.",1999,,36438,RR,VANDERBILT UNIVERSITY,Not Applicable,5M01RR000095-39,MIDAZOLAM PROBE FOR CYP4503A4 ACTIVITY,95,582,,39,5
104,interracial, ,M01,NCRR,6276864,8630125,"WILKINSON, GRANT R.",1998,,32895,RR,VANDERBILT UNIVERSITY,Not Applicable,3M01RR000095-38,MIDAZOLAM PROBE FOR CYP4503A4 ACTIVITY,95,582,,38,3
105,interracial, ,R01,NIMH,2890995,1900432,"WILLIAMS, DAVID R",1999,155696,,MH,UNIVERSITY OF MICHIGAN AT ANN ARBOR,Not Applicable,5R01MH057425-03,RACE; STRESS; AND MENTAL HEALTH,57425,,,3,5
106,interracial, ,R01,NIMH,2675678,1900432,"WILLIAMS, DAVID R",1998,151182,,MH,UNIVERSITY OF MICHIGAN AT ANN ARBOR,Not Applicable,5R01MH057425-02,RACE; STRESS; AND MENTAL HEALTH,57425,,,2,5
107,interracial, ,R01,NIMH,2384711,1900432,"WILLIAMS, DAVID R",1997,150969,,MH,UNIVERSITY OF MICHIGAN AT ANN ARBOR,Not Applicable,1R01MH057425-01,RACE; STRESS; AND MENTAL HEALTH,57425,,,1,1
108,interracial, ,R03,NIDA,2014086,1880573,"WONG, MAMIE M",1997,66868,,DA,WESTED,Not Applicable,1R03DA011039-01,PATTERNS AND CORRELATES OF SUBSTANCE USE AMONG MIXED-HER,11039,,,1,1
109,interracial, ,R01,NIMH,6392329,6166980,"ZUBERI, TUKUFU ",2001,144766,,MH,UNIVERSITY OF PENNSYLVANIA,Not Applicable,5R01MH058009-05,RESEARCH ON EFFECTS OF INTERRACIAL CONTACT/SOCIAL STATUS,58009,,,5,5
110,interracial, ,R01,NIMH,6185860,6166980,"ZUBERI, TUKUFU ",2000,204845,,MH,UNIVERSITY OF PENNSYLVANIA,Not Applicable,5R01MH058009-04,RESEARCH ON EFFECTS OF INTERRACIAL CONTACT/SOCIAL STATUS,58009,,,4,5
111,interracial, ,R01,NIMH,2891066,6166980,"ZUBERI, TUKUFU ",1999,207104,,MH,UNIVERSITY OF PENNSYLVANIA,Not Applicable,5R01MH058009-03,RESEARCH ON EFFECTS OF INTERRACIAL CONTACT/SOCIAL STATUS,58009,,,3,5
0,multiracial, ,R01,NCI,7763810,1885218,"ARAB, LENORE ",2010,313716,,CA,UNIVERSITY OF CALIFORNIA LOS ANGELES,Not Applicable,5R01CA105048-05,VALIDATION OF WEB-BASED MULTIMEDIA DIETARY ASSESSMENT TOOLS,105048,,,5,5
1,multiracial, ,R01,NCI,7557889,1885218,"ARAB, LENORE ",2009,467204,,CA,UNIVERSITY OF CALIFORNIA LOS ANGELES,Not Applicable,5R01CA105048-04,VALIDATION OF WEB-BASED MULTIMEDIA DIETARY ASSESSMENT TOOLS,105048,,,4,5
2,multiracial, ,R01,NCI,7355593,1885218,"ARAB, LENORE ",2008,504504,,CA,UNIVERSITY OF CALIFORNIA LOS ANGELES,Not Applicable,5R01CA105048-03,VALIDATION OF WEB-BASED MULTIMEDIA DIETARY ASSESSMENT TOOLS,105048,,,3,5
3,multiracial, ,R01,NCI,7253431,1885218,"ARAB, LENORE ",2007,508054,,CA,UNIVERSITY OF CALIFORNIA LOS ANGELES,Not Applicable,5R01CA105048-02,VALIDATION OF WEB-BASED MULTIMEDIA DIETARY ASSESSMENT TOOLS,105048,,,2,5
4,multiracial, ,R01,NCI,7038401,1885218,"ARAB, LENORE ",2006,524597,,CA,UNIVERSITY OF CALIFORNIA LOS ANGELES,Not Applicable,1R01CA105048-01A1,VALIDATION OF WEB-BASED MULTIMEDIA DIETARY ASSESSMENT TOOLS,105048,,A1,1,1
5,multiracial, ,U01,NIDDK,8607932,9834191,"ARODA, VANITA ",2014,533983,,DK,MEDSTAR HEALTH RESEARCH INSTITUTE,Not Applicable,5U01DK048387-21,DIABETES PREVENTION PROGRAM OUTCOMES STUDY - PHASE 2,48387,,,21,5
6,multiracial, ,U01,NIDDK,8438460,9834191,"ARODA, VANITA ",2013,718669,,DK,MEDSTAR HEALTH RESEARCH INSTITUTE,Not Applicable,5U01DK048387-20,DIABETES PREVENTION PROGRAM OUTCOMES STUDY - PHASE 2,48387,,,20,5
7,multiracial, ,U01,NIDDK,8230631,9834191,"ARODA, VANITA ",2012,575770,,DK,MEDSTAR HEALTH RESEARCH INSTITUTE,Not Applicable,5U01DK048387-19,DIABETES PREVENTION PROGRAM OUTCOMES STUDY - PHASE 2,48387,,,19,5
8,multiracial, ,U01,NIDDK,8617266,1882195,"BARRETT-CONNOR, ELIZABETH L",2014,313587,,DK,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,5U01DK048339-21,POST DPP ( DIABETES PREVENTION PROGRAM) OUTCOMES STUDY PHASE 2,48339,,,21,5
9,multiracial, ,U01,NIDDK,8442890,1882195,"BARRETT-CONNOR, ELIZABETH L",2013,545257,,DK,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,5U01DK048339-20,POST DPP ( DIABETES PREVENTION PROGRAM) OUTCOMES STUDY PHASE 2,48339,,,20,5
10,multiracial, ,U01,NIDDK,8230634,1882195,"BARRETT-CONNOR, ELIZABETH L",2012,583807,,DK,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,5U01DK048339-19,POST DPP ( DIABETES PREVENTION PROGRAM) OUTCOMES STUDY PHASE 2,48339,,,19,5
11,multiracial, ,U01,NIDDK,8037573,1882195,"BARRETT-CONNOR, ELIZABETH L",2011,504335,,DK,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,5U01DK048339-18,POST DPP ( DIABETES PREVENTION PROGRAM) OUTCOMES STUDY PHASE 2,48339,,,18,5
12,multiracial, ,U01,NIDDK,7796767,1882195,"BARRETT-CONNOR, ELIZABETH L",2010,481190,,DK,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,5U01DK048339-17,POST DPP ( DIABETES PREVENTION PROGRAM) OUTCOMES STUDY PHASE 2,48339,,,17,5
13,multiracial, ,U01,NIDDK,7665214,1882195,"BARRETT-CONNOR, ELIZABETH L",2009,481190,,DK,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,2U01DK048339-16,POST DPP ( DIABETES PREVENTION PROGRAM) OUTCOMES STUDY PHASE 2,48339,,,16,2
14,multiracial, ,,ACF,100074,,"BIR, ANUPA",2014,620554,,,RESEARCH TRIANGLE INSTITUTE,"MCKAY, TASSELI",HHSP23320095651WC-01,RESPONDING TO INTIMATE VIOLENCE IN RELATIONSHIP PROGRAMS (RIVIR),,,,,
15,multiracial, ,R21,NIAAA,6533709,2087507,"BLUTHENTHAL, RICKY N",2002,143000,,AA,CHARLES R. DREW UNIVERSITY OF MED & SCI,Not Applicable,5R21AA013534-02,MALT BEVERAGE USE & OUTCOMES IN A MINORITY COMMUNITY,13534,,,2,5
16,multiracial, ,R21,NIAAA,6454038,2087507,"BLUTHENTHAL, RICKY N",2001,143000,,AA,CHARLES R. DREW UNIVERSITY OF MED & SCI,Not Applicable,1R21AA013534-01,MALT BEVERAGE USE & OUTCOMES IN A MINORITY COMMUNITY,13534,,,1,1
17,multiracial, ,R21,NIAAA,6891848,2087507,"BLUTHENTHAL, RICKY N",2005,143000,,AA,CHARLES R. DREW UNIVERSITY OF MED & SCI,Not Applicable,5R21AA013813-03,UNDERSTANDING OUTCOME DISPARITIES IN ALCOHOL TREATMENT,13813,,,3,5
18,multiracial, ,R21,NIAAA,6745570,2087507,"BLUTHENTHAL, RICKY N",2004,143000,,AA,CHARLES R. DREW UNIVERSITY OF MED & SCI,Not Applicable,5R21AA013813-02,UNDERSTANDING OUTCOME DISPARITIES IN ALCOHOL TREATMENT,13813,,,2,5
19,multiracial, ,R21,NIAAA,6555130,2087507,"BLUTHENTHAL, RICKY N",2003,143000,,AA,CHARLES R. DREW UNIVERSITY OF MED & SCI,Not Applicable,1R21AA013813-01,UNDERSTANDING OUTCOME DISPARITIES IN ALCOHOL TREATMENT,13813,,,1,1
20,multiracial, ,ZIA,NHGRI,8149436,8257645,"BONHAM, VENCE L",2010,337472,,HG,NATIONAL HUMAN GENOME RESEARCH INSTITUTE,Not Applicable,1ZIAHG200324-06,UNDERSTANDING THE RELATIONSHIPS BETWEEN RACE; ETHNICITY; ANCESTRY AND GENOMICS,200324,,,6,1
21,multiracial, ,ZIA,NHGRI,7968907,8257645,"BONHAM, VENCE L",2009,291310,,HG,NATIONAL HUMAN GENOME RESEARCH INSTITUTE,Not Applicable,1ZIAHG200324-05,UNDERSTANDING THE RELATIONSHIPS BETWEEN RACE; ETHNICITY; ANCESTRY AND GENOMICS,200324,,,5,1
22,multiracial, ,Z01,NHGRI,7734895,8257645,"BONHAM, VENCE L",2008,245474,,HG,NATIONAL HUMAN GENOME RESEARCH INSTITUTE,Not Applicable,1Z01HG200324-04,UNDERSTANDING THE RELATIONSHIPS BETWEEN RACE; ETHNICITY; ANCESTRY AND GENOMICS,200324,,,4,1
23,multiracial, ,U01,NIDDK,8607529,8039866,"BRAY, GEORGE A",2014,313319,,DK,LSU PENNINGTON BIOMEDICAL RESEARCH CTR,Not Applicable,5U01DK048377-21,DIABETES PREVENTION PROGRAM OUTCOMES STUDY PHASE 2 (DDPOS),48377,,,21,5
24,multiracial, ,U01,NIDDK,8438451,8039866,"BRAY, GEORGE A",2013,351658,,DK,LSU PENNINGTON BIOMEDICAL RESEARCH CTR,Not Applicable,5U01DK048377-20,DIABETES PREVENTION PROGRAM OUTCOMES STUDY PHASE 2 (DDPOS),48377,,,20,5
