,word,ARRA Indicator,Activity,Administering  IC,Application ID,Contact PI  Person ID,Contact PI / Project Leader,FY,FY Total Cost ,FY Total Cost  (Sub Projects),IC,Organization Name,Other PI or Project Leader(s),Project Number,Project Title,Serial Number,Subproject Number ,Suffix,Support Year,Type
811,multiethnic, ,R25,NCI,6703698,1903184,"MASKARINEC, GERTRAUD ",2005,537542,,CA,UNIVERSITY OF HAWAII AT MANOA,Not Applicable,5R25CA090956-03,CANCER CONTROL RESEARCH TRAINING IN MULTIETHNIC HAWAII,90956,,,3,5
812,multiethnic, ,R25,NCI,6621440,1903184,"MASKARINEC, GERTRAUD ",2003,536649,,CA,UNIVERSITY OF HAWAII AT MANOA,Not Applicable,5R25CA090956-02,CANCER CONTROL RESEARCH TRAINING IN MULTIETHNIC HAWAII,90956,,,2,5
813,multiethnic, ,R21,NIDDK,7416795,1903184,"MASKARINEC, GERTRAUD ",2008,203448,,DK,UNIVERSITY OF HAWAII AT MANOA,Not Applicable,5R21DK073816-02,NUTRITIONAL RISK FACTORS FOR TYPE 2 DIABETES IN THE MULTIETHNIC COHORT,73816,,,2,5
814,multiethnic, ,R21,NIDDK,7248549,1903184,"MASKARINEC, GERTRAUD ",2007,185456,,DK,UNIVERSITY OF HAWAII AT MANOA,Not Applicable,1R21DK073816-01A2,NUTRITIONAL RISK FACTORS FOR TYPE 2 DIABETES IN THE MULTIETHNIC COHORT,73816,,A2,1,1
815,multiethnic, ,K01,NHLBI,8913255,1950638,"MATTEI, JOSIEMER ",2015,127216,,HL,HARVARD SCHOOL OF PUBLIC HEALTH,Not Applicable,5K01HL120951-02,DIET QUALITY AND CARDIOMETABOLIC DISPARITIES AMONG LATINO ETHNIC SUBGROUPS,120951,,,2,5
816,multiethnic, ,K01,NHLBI,8616192,1950638,"MATTEI, JOSIEMER ",2014,131100,,HL,HARVARD SCHOOL OF PUBLIC HEALTH,Not Applicable,1K01HL120951-01,DIET QUALITY AND CARDIOMETABOLIC DISPARITIES AMONG LATINO ETHNIC SUBGROUPS,120951,,,1,1
817,multiethnic, ,U01,NIA,7433145,2419163,"MATTHEWS, KAREN ",2008,387417,,AG,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,Not Applicable,5U01AG012546-15,WOMENS HEALTH ACROSS THE NATION,12546,,,15,5
818,multiethnic, ,U01,NIA,7238541,2419163,"MATTHEWS, KAREN ",2007,460620,,AG,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,Not Applicable,5U01AG012546-14,WOMENS HEALTH ACROSS THE NATION,12546,,,14,5
819,multiethnic, ,U01,NIA,7095936,2419163,"MATTHEWS, KAREN ",2006,576619,,AG,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,Not Applicable,5U01AG012546-13,WOMENS HEALTH ACROSS THE NATION,12546,,,13,5
820,multiethnic, ,U01,NIA,6893981,2419163,"MATTHEWS, KAREN ",2005,604839,,AG,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,Not Applicable,5U01AG012546-12,WOMENS HEALTH ACROSS THE NATION,12546,,,12,5
821,multiethnic, ,U01,NIA,6781548,2419163,"MATTHEWS, KAREN ",2004,625714,,AG,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,Not Applicable,2U01AG012546-11A1,WOMENS HEALTH ACROSS THE NATION,12546,,A1,11,2
822,multiethnic, ,U01,NIA,6671283,2419163,"MATTHEWS, KAREN ",2003,272264,,AG,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,Not Applicable,3U01AG012546-10S2,STUDY OF WOMEN'S HEALTH ACROSS THE NATION INTERIM COORD,12546,,S2,10,3
823,multiethnic, ,U01,NIA,6633568,2419163,"MATTHEWS, KAREN ",2003,124874,,AG,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,Not Applicable,3U01AG012546-10S1,STUDY OF WOMEN'S HEALTH ACROSS THE NATION-SUPPLEMENT,12546,,S1,10,3
824,multiethnic, ,P50,NIAMS,7930525,1885009,"MAYES, MAUREEN MAUREEN",2010,1432693,,AR,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,Not Applicable,5P50AR054144-05,CENTER FOR RESEARCH TRANSLATION IN SCLERODERMA,54144,,,5,5
825,multiethnic, ,R01,NIA,6532549,1861947,"MAYEUX, RICHARD ",2002,791113,,AG,COLUMBIA UNIVERSITY HEALTH SCIENCES,Not Applicable,5R01AG018732-03,GENETIC EPIDEMIOLOGY OF AGING IN A MULTIETHNIC COMMUNITY,18732,,,3,5
826,multiethnic, ,R01,NIA,6372542,1861947,"MAYEUX, RICHARD ",2001,757890,,AG,COLUMBIA UNIVERSITY HEALTH SCIENCES,Not Applicable,5R01AG018732-02,GENETIC EPIDEMIOLOGY OF AGING IN A MULTIETHNIC COMMUNITY,18732,,,2,5
827,multiethnic, ,R01,NIA,6215443,1861947,"MAYEUX, RICHARD ",2000,719835,,AG,COLUMBIA UNIVERSITY HEALTH SCIENCES,Not Applicable,1R01AG018732-01,GENETIC EPIDEMIOLOGY OF AGING IN A MULTIETHNIC COMMUNITY,18732,,,1,1
828,multiethnic, ,U01,NIDDK,8536731,8421310,"MCCARTHY, MARK IAN ",2013,547230,,DK,UNIVERSITY OF OXFORD,"CHAN, JULIANA CN ;EBRAHIM, SHAH BRIAN;FROGUEL, PHILIPPE ;JIA, WEIPING ;KOONER, JASPAL S;LEE, JONG-YOUNG ;SANDHU, MANJ ;SEIELSTAD, MARK ",4U01DK085545-05,IDENTIFYING VARIANTS CAUSAL FOR TYPE 2 DIABETES IN MAJOR HUMAN POPULATIONS,85545,,,5,4
829,multiethnic, ,U01,NIDDK,8319234,8421310,"MCCARTHY, MARK IAN ",2012,542883,,DK,UNIVERSITY OF OXFORD,"CHAN, JULIANA CN ;EBRAHIM, SHAH BRIAN;FROGUEL, PHILIPPE ;JIA, WEIPING ;KOONER, JASPAL S;LEE, JONG-YOUNG ;SANDHU, MANJ ;SEIELSTAD, MARK ",5U01DK085545-04,IDENTIFYING VARIANTS CAUSAL FOR TYPE 2 DIABETES IN MAJOR HUMAN POPULATIONS,85545,,,4,5
830,multiethnic, ,U01,NIDDK,8141361,8421310,"MCCARTHY, MARK IAN ",2011,515571,,DK,UNIVERSITY OF OXFORD,"CHAN, JULIANA CN ;EBRAHIM, SHAH BRIAN;FROGUEL, PHILIPPE ;JIA, WEIPING ;KOONER, JASPAL S;LEE, JONG-YOUNG ;SANDHU, MANJ ;SEIELSTAD, MARK ",5U01DK085545-03,IDENTIFYING VARIANTS CAUSAL FOR TYPE 2 DIABETES IN MAJOR HUMAN POPULATIONS,85545,,,3,5
831,multiethnic, ,U01,NIDDK,7932792,8421310,"MCCARTHY, MARK IAN ",2010,554365,,DK,UNIVERSITY OF OXFORD,"CHAN, JULIANA CN ;EBRAHIM, SHAH BRIAN;FROGUEL, PHILIPPE ;JIA, WEIPING ;KOONER, JASPAL S;LEE, JONG-YOUNG ;SANDHU, MANJ ;SEIELSTAD, MARK ",5U01DK085545-02,IDENTIFYING VARIANTS CAUSAL FOR TYPE 2 DIABETES IN MAJOR HUMAN POPULATIONS,85545,,,2,5
832,multiethnic, ,U01,NIDDK,7791534,8421310,"MCCARTHY, MARK IAN ",2009,593013,,DK,UNIVERSITY OF OXFORD,"CHAN, JULIANA CN ;EBRAHIM, SHAH BRIAN;FROGUEL, PHILIPPE ;JIA, WEIPING ;KOONER, JASPAL S;LEE, JONG-YOUNG ;SANDHU, MANJ ;SEIELSTAD, MARK ",1U01DK085545-01,IDENTIFYING VARIANTS CAUSAL FOR TYPE 2 DIABETES IN MAJOR HUMAN POPULATIONS,85545,,,1,1
833,multiethnic, ,U01,NIA,7418218,6764961,"MCCONNELL, DANIEL S",2008,474450,,AG,UNIVERSITY OF MICHIGAN,Not Applicable,5U01AG012495-15,STUDY OF WOMEN'S HEALTH ACROSS THE NATION-ENDOCRINE LAB,12495,,,15,5
834,multiethnic, ,U01,NIA,7252412,6764961,"MCCONNELL, DANIEL S",2007,632164,,AG,UNIVERSITY OF MICHIGAN,Not Applicable,5U01AG012495-14,STUDY OF WOMEN'S HEALTH ACROSS THE NATION-ENDOCRINE LAB,12495,,,14,5
835,multiethnic, ,U01,NIA,7071750,6764961,"MCCONNELL, DANIEL S",2006,1095935,,AG,UNIVERSITY OF MICHIGAN AT ANN ARBOR,Not Applicable,5U01AG012495-13,STUDY OF WOMEN'S HEALTH ACROSS THE NATION-ENDOCRINE LAB,12495,,,13,5
836,multiethnic, ,U01,NIA,6892308,6764961,"MCCONNELL, DANIEL S",2005,1050065,,AG,UNIVERSITY OF MICHIGAN AT ANN ARBOR,Not Applicable,5U01AG012495-12,STUDY OF WOMEN'S HEALTH ACROSS THE NATION-ENDOCRINE LAB,12495,,,12,5
837,multiethnic, ,U01,NIA,6777932,6764961,"MCCONNELL, DANIEL S",2004,1047241,,AG,UNIVERSITY OF MICHIGAN AT ANN ARBOR,Not Applicable,2U01AG012495-11A1,STUDY OF WOMEN'S HEALTH ACROSS THE NATION-ENDOCRINE LAB,12495,,A1,11,2
838,multiethnic, ,U01,NIA,6641062,6764961,"MCCONNELL, DANIEL S",2003,586921,,AG,UNIVERSITY OF MICHIGAN AT ANN ARBOR,Not Applicable,3U01AG012495-10S1,STUDY OF WOMEN'S HEALTH ACROSS THE NATION-ENDOCRINE LAB,12495,,S1,10,3
839,multiethnic, ,P01,NCI,8380290,2277741,"MILLIKAN, ROBERT C",2012,,898997,CA,ROSWELL PARK CANCER INSTITUTE CORP,Not Applicable,5P01CA151135-02,GENETIC SUSCEPTIBILITY FOR BREAST CANCER SUBTYPES,151135,5837,,2,5
840,multiethnic, ,P01,NCI,8174229,2277741,"MILLIKAN, ROBERT C",2011,,564097,CA,ROSWELL PARK CANCER INSTITUTE CORP,Not Applicable,1P01CA151135-01A1,GENETIC SUSCEPTIBILITY FOR BREAST CANCER SUBTYPES,151135,5837,A1,1,1
841,multiethnic, ,R03,NCI,6804017,1949834,"MURAOKA, MILES Y",2004,68150,,CA,UNIVERSITY OF HAWAII AT MANOA,Not Applicable,5R03CA097890-02,QUALITY OF LIFE IN MULTIETHNIC TESTIS CANCER SURVIVORS,97890,,,2,5
842,multiethnic, ,R03,NCI,6650928,1949834,"MURAOKA, MILES Y",2003,68150,,CA,UNIVERSITY OF HAWAII AT MANOA,Not Applicable,1R03CA097890-01A1,QUALITY OF LIFE IN MULTIETHNIC TESTIS CANCER SURVIVORS,97890,,A1,1,1
843,multiethnic, ,P30,NCI,7680234,2420455,"MURPHY, SUZANNE P.",2008,,243318,CA,UNIVERSITY OF HAWAII AT MANOA,Not Applicable,5P30CA071789-12,CORE--NUTRITION SUPPORT,71789,9003,,12,5
844,multiethnic, ,P30,NCI,7454454,2420455,"MURPHY, SUZANNE P.",2007,,229693,CA,UNIVERSITY OF HAWAII AT MANOA,Not Applicable,5P30CA071789-11,CORE--NUTRITION SUPPORT,71789,9003,,11,5
845,multiethnic, ,P30,NCI,7311059,2420455,"MURPHY, SUZANNE P.",2006,,93938,CA,UNIVERSITY OF HAWAII AT MANOA,Not Applicable,5P30CA071789-10,CORE--NUTRITION SUPPORT,71789,9003,,10,5
846,multiethnic, ,P30,NCI,7110857,2420455,"MURPHY, SUZANNE P.",2005,,91201,CA,UNIVERSITY OF HAWAII AT MANOA,Not Applicable,2P30CA071789-09,CORE--NUTRITION SUPPORT,71789,9003,,9,2
847,multiethnic,YES,RC1,NCMHD,7938769,1915889,"NEALE, ANNE VICTORIA",2010,500000,,MD,WAYNE STATE UNIVERSITY,Not Applicable,5RC1MD004692-02,RECRUITMENT AND RETENTION BEST PRACTICES IN PRIMARY CARE SETTINGS,4692,,,2,5
848,multiethnic,YES,RC1,NCMHD,7842706,1915889,"NEALE, ANNE VICTORIA",2009,500000,,MD,WAYNE STATE UNIVERSITY,Not Applicable,1RC1MD004692-01,RECRUITMENT AND RETENTION BEST PRACTICES IN PRIMARY CARE SETTINGS,4692,,,1,1
849,multiethnic, ,R01,NHLBI,8456166,9472579,"NEEDHAM, BELINDA L. ",2013,854790,,HL,UNIVERSITY OF MICHIGAN,"DIEZ-ROUX, ANA V.",5R01HL101161-04,STRESS; GENE-ENVIRONMENT INTERACTION AND CARDIOVASCULAR DISEASE,101161,,,4,5
850,multiethnic, ,K23,NIDDK,8950342,10874980,"NEELAND, IAN JASON",2015,153360,,DK,UT SOUTHWESTERN MEDICAL CENTER,Not Applicable,1K23DK106520-01,VISCERAL ADIPOSITY AND DIABETES: TRANSLATING FORM TO FUNCTION USING IMAGING,106520,,,1,1
851,multiethnic, ,P30,NIGMS,8883303,3104773,"NERURKAR, VIVEK RAMCHANDRA",2015,,258097,GM,UNIVERSITY OF HAWAII AT MANOA,Not Applicable,1P30GM114737-01,BIOCONTAINMENT CORE,114737,8439,,1,1
852,multiethnic, ,R01,NIDDK,8912466,7368797,"NORTH, KARI E ",2015,698814,,DK,UNIV OF NORTH CAROLINA CHAPEL HILL,"HAIMAN, CHRISTOPHER ALAN;LOOS, RUTH JF",5R01DK101855-02,LEVERAGING ANCESTRAL DIVERSITY TO MAP ADIPOSITY LOCI IN HISPANICS,101855,,,2,5
853,multiethnic, ,R01,NIDDK,8673745,7368797,"NORTH, KARI E ",2014,722187,,DK,UNIV OF NORTH CAROLINA CHAPEL HILL,"HAIMAN, CHRISTOPHER ALAN;LOOS, RUTH JF",1R01DK101855-01,LEVERAGING ANCESTRAL DIVERSITY TO MAP ADIPOSITY LOCI IN HISPANICS,101855,,,1,1
854,multiethnic, ,F31,NINR,8836420,11591744,"NOWLIN, SARAH YANCEY",2015,18080,,NR,NEW YORK UNIVERSITY,Not Applicable,5F31NR014602-02,DIETARY INTAKE; INFLAMMATION;GLYCEMIA; & BP IN T2 DIABETES: EXAMINING DISPARITIES,14602,,,2,5
855,multiethnic, ,F31,NINR,8716323,11591744,"NOWLIN, SARAH YANCEY",2014,35087,,NR,NEW YORK UNIVERSITY,Not Applicable,1F31NR014602-01A1,DIETARY INTAKE; INFLAMMATION;GLYCEMIA; & BP IN T2 DIABETES: EXAMINING DISPARITIES,14602,,A1,1,1
856,multiethnic, ,ZIA,NHLBI,8939809,9416553,"O'DONNELL, CHRISTOPHER ",2014,1016578,,HL,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",Not Applicable,1ZIAHL006002-08,GENOMIC EPIDEMIOLOGY OF CARDIOVASCULAR DISEASE,6002,,,8,1
857,multiethnic, ,ZIA,NHLBI,8746602,9416553,"O'DONNELL, CHRISTOPHER ",2013,674489,,HL,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",Not Applicable,1ZIAHL006002-07,GENOMIC EPIDEMIOLOGY OF CARDIOVASCULAR DISEASE,6002,,,7,1
858,multiethnic, ,N01,NHLBI,6370258,9684762,"O'LEARY, DANIEL H.",2001,,,HL,TUFTS MEDICAL CENTER,Not Applicable,N01HC095167-3-0-0,SUBCLINICAL CARDIOVASCULAR DISEASE STUDY-ULTRASOUND,,,,,
859,multiethnic, ,U10,NICHD,6182547,1898156,"O'SULLIVAN, MARY J",2000,840036,,HD,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,Not Applicable,5U10HD034122-05,MULTICENTER NETWORK OF MATERNAL-FETAL MEDICINE UNITS,34122,,,5,5
860,multiethnic, ,U10,NICHD,6321339,1898156,"O'SULLIVAN, MARY J",2000,42615,,HD,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,Not Applicable,3U10HD034122-04S1,MULTICENTER NETWORK OF MATERNAL-FETAL MEDICINE UNITS,34122,,S1,4,3
861,multiethnic, ,U10,NICHD,2889263,1898156,"O'SULLIVAN, MARY J",1999,402969,,HD,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,Not Applicable,5U10HD034122-04,MULTICENTER NETWORK OF MATERNAL-FETAL MEDICINE UNITS,34122,,,4,5
862,multiethnic, ,U10,NICHD,6015077,1898156,"O'SULLIVAN, MARY J",1999,103595,,HD,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,Not Applicable,3U10HD034122-03S1,MULTICENTER NETWORK OF MATERNAL-FETAL MEDICINE UNITS,34122,,S1,3,3
863,multiethnic, ,U10,NICHD,2673974,1898156,"O'SULLIVAN, MARY J",1998,277226,,HD,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,Not Applicable,5U10HD034122-03,MULTICENTER NETWORK OF MATERNAL-FETAL MEDICINE UNITS,34122,,,3,5
864,multiethnic, ,U10,NICHD,2392489,1898156,"O'SULLIVAN, MARY J",1997,473068,,HD,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,Not Applicable,5U10HD034122-02,MULTICENTER NETWORK OF MATERNAL-FETAL MEDICINE UNITS,34122,,,2,5
865,multiethnic, ,U01,NIDDK,9135701,1901780,"OJO, AKINLOLU OLUSEUN",2015,50000,,DK,UNIVERSITY OF MICHIGAN,Not Applicable,3U01DK061028-15S1,CHRONIC RENAL INSUFFICIENCY COHORT (CRIC) STUDY,61028,,S1,15,3
866,multiethnic, ,U01,NIDDK,8893966,1901780,"OJO, AKINLOLU OLUSEUN",2015,735000,,DK,UNIVERSITY OF MICHIGAN,Not Applicable,5U01DK061028-15,CHRONIC RENAL INSUFFICIENCY COHORT (CRIC) STUDY,61028,,,15,5
867,multiethnic, ,U01,NIDDK,8722536,1901780,"OJO, AKINLOLU OLUSEUN",2014,810000,,DK,UNIVERSITY OF MICHIGAN,Not Applicable,5U01DK061028-14,CHRONIC RENAL INSUFFICIENCY COHORT (CRIC) STUDY,61028,,,14,5
868,multiethnic, ,U01,NIDDK,8581917,1901780,"OJO, AKINLOLU OLUSEUN",2013,810000,,DK,UNIVERSITY OF MICHIGAN,Not Applicable,2U01DK061028-13,CHRONIC RENAL INSUFFICIENCY COHORT (CRIC) STUDY,61028,,,13,2
869,multiethnic, ,P01,NCI,8915500,11916363,"OLSHAN, ANDREW ",2015,,785562,CA,ROSWELL PARK CANCER INSTITUTE CORP,Not Applicable,5P01CA151135-05,GENETIC SUSCEPTIBILITY FOR BREAST CANCER SUBTYPES,151135,5837,,5,5
870,multiethnic, ,P01,NCI,8713230,11916363,"OLSHAN, ANDREW ",2014,,909410,CA,ROSWELL PARK CANCER INSTITUTE CORP,Not Applicable,5P01CA151135-04,GENETIC SUSCEPTIBILITY FOR BREAST CANCER SUBTYPES,151135,5837,,4,5
871,multiethnic, ,P01,NCI,8523799,11916363,"OLSHAN, ANDREW ",2013,,865648,CA,ROSWELL PARK CANCER INSTITUTE CORP,Not Applicable,5P01CA151135-03,GENETIC SUSCEPTIBILITY FOR BREAST CANCER SUBTYPES,151135,5837,,3,5
872,multiethnic, ,R01,NIDA,2121551,1866105,"PAGE, JOHN BRYAN",1995,120379,,DA,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,Not Applicable,1R01DA008802-01A1,COMPARATIVE STUDY OF NEEDLE USE IN MIAMI AND VALENCIA,8802,,A1,1,1
873,multiethnic, ,U54,NCI,9044674,9536141,"PALAFOX, NEAL A. ",2015,1015895,,CA,UNIVERSITY OF HAWAII AT MANOA,"UNDERWOOD, ROBERT A;VOGEL, CARL-WILHELM E;WARD, DAVID C",2U54CA143727-06A1,(1/2) UNIVERSITY OF GUAM/UNIVERSITY OF HAWAII CANCER CENTER PARTNERSHIP,143727,,A1,6,2
874,multiethnic, ,R01,NIDDK,8400426,8851365,"PALANIAPPAN, LATHA P",2013,420259,,DK,PALO ALTO MEDICAL FOUNDATION RES INST,Not Applicable,5R01DK081371-05,IDENTIFYING DISPARITIES IN TYPE 2 DIABETES AMONG ASIAN AMERICANS: THE PAN ASIAN C,81371,,,5,5
875,multiethnic, ,R01,NIDDK,8209159,8851365,"PALANIAPPAN, LATHA P",2012,435501,,DK,PALO ALTO MEDICAL FOUNDATION RES INST,Not Applicable,5R01DK081371-04,IDENTIFYING DISPARITIES IN TYPE 2 DIABETES AMONG ASIAN AMERICANS: THE PAN ASIAN C,81371,,,4,5
876,multiethnic, ,R01,NIDDK,8039077,8851365,"PALANIAPPAN, LATHA P",2011,435503,,DK,PALO ALTO MEDICAL FOUNDATION RES INST,Not Applicable,5R01DK081371-03,IDENTIFYING DISPARITIES IN TYPE 2 DIABETES AMONG ASIAN AMERICANS: THE PAN ASIAN C,81371,,,3,5
877,multiethnic, ,R01,NIDDK,7755901,8851365,"PALANIAPPAN, LATHA P",2010,484019,,DK,PALO ALTO MEDICAL FOUNDATION RES INST,Not Applicable,5R01DK081371-02,IDENTIFYING DISPARITIES IN TYPE 2 DIABETES AMONG ASIAN AMERICANS: THE PAN ASIAN C,81371,,,2,5
878,multiethnic,YES,R01,NIDDK,7850105,8851365,"PALANIAPPAN, LATHA P",2009,55648,,DK,PALO ALTO MEDICAL FOUNDATION RES INST,Not Applicable,3R01DK081371-01A1S2,IDENTIFYING DISPARITIES IN TYPE 2 DIABETES AMONG ASIAN AMERICANS: THE PAN ASIAN C,81371,,A1S2,1,3
879,multiethnic,YES,R01,NIDDK,7837912,8851365,"PALANIAPPAN, LATHA P",2009,557936,,DK,PALO ALTO MEDICAL FOUNDATION RES INST,Not Applicable,3R01DK081371-01A1S1,IDENTIFYING DISPARITIES IN TYPE 2 DIABETES AMONG ASIAN AMERICANS: THE PAN ASIAN C,81371,,A1S1,1,3
880,multiethnic, ,R01,NIDDK,7586447,8851365,"PALANIAPPAN, LATHA P",2009,546300,,DK,PALO ALTO MEDICAL FOUNDATION RES INST,Not Applicable,1R01DK081371-01A1,IDENTIFYING DISPARITIES IN TYPE 2 DIABETES AMONG ASIAN AMERICANS: THE PAN ASIAN C,81371,,A1,1,1
881,multiethnic, ,R01,NIAID,6627963,1877925,"PARHAM, PETER R",2003,197078,,AI,STANFORD UNIVERSITY,Not Applicable,5R01AI017892-23,HUMAN DIVERSITY IN KILLER CELL INHIBITORY RECEPTOR GENES,17892,,,23,5
882,multiethnic, ,R01,NIAID,6497230,1877925,"PARHAM, PETER R",2002,191335,,AI,STANFORD UNIVERSITY,Not Applicable,5R01AI017892-22,HUMAN DIVERSITY IN KILLER CELL INHIBITORY RECEPTOR GENES,17892,,,22,5
883,multiethnic, ,R01,NIAID,6349772,1877925,"PARHAM, PETER R",2001,185763,,AI,STANFORD UNIVERSITY,Not Applicable,5R01AI017892-21,HUMAN DIVERSITY IN KILLER CELL INHIBITORY RECEPTOR GENES,17892,,,21,5
884,multiethnic, ,R01,NIAID,6149748,1877925,"PARHAM, PETER R",2000,180352,,AI,STANFORD UNIVERSITY,Not Applicable,5R01AI017892-20,HUMAN DIVERSITY IN KILLER CELL INHIBITORY RECEPTOR GENES,17892,,,20,5
885,multiethnic, ,R01,NIAID,2745992,1877925,"PARHAM, PETER R",1999,211559,,AI,STANFORD UNIVERSITY,Not Applicable,2R01AI017892-19,HUMAN DIVERSITY IN KILLER CELL INHIBITORY RECEPTOR GENES,17892,,,19,2
886,multiethnic, ,F32,NHLBI,7677710,9558309,"PARIKH, NISHA I",2009,63902,,HL,BETH ISRAEL DEACONESS MEDICAL CENTER,Not Applicable,1F32HL096390-01,REPRODUCTIVE FACTORS AND MATERNAL CARDIOVASCULAR DISEASE,96390,,,1,1
887,multiethnic, ,R21,NHLBI,7238972,1917110,"PARKER, DONNA R",2007,188814,,HL,MEMORIAL HOSPITAL OF RHODE ISLAND,Not Applicable,1R21HL087879-01,ASSESSMENT OF NICOTINE METABOLISM AMONG UNDERSERVED PREGNANT WOMEN FROM NE SCRIPT,87879,,,1,1
888,multiethnic, ,P01,NCI,2096336,1980851,"PASICK, RENA JOY",1994,906823,,CA,NORTHERN CALIFORNIA CANCER CENTER,Not Applicable,5P01CA055112-03,PATHWAYS TO CANCER SCREENING FOR FIVE ETHNIC GROUPS,55112,,,3,5
889,multiethnic, ,P01,NCI,3094572,1980851,"PASICK, RENA JOY",1993,1226576,,CA,NORTHERN CALIFORNIA CANCER CENTER,Not Applicable,5P01CA055112-02,PATHWAYS TO CANCER SCREENING FOR FIVE ETHNIC GROUPS,55112,,,2,5
890,multiethnic, ,P01,NCI,3094570,1980851,"PASICK, RENA JOY",1992,1000000,,CA,NORTHERN CALIFORNIA CANCER CENTER,Not Applicable,1P01CA055112-01A1,PATHWAYS TO CANCER SCREENING FOR FIVE ETHNIC GROUPS,55112,,A1,1,1
891,multiethnic, ,U01,NCI,8143926,3062539,"PATRICK, KEVIN ",2010,1000,,CA,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,3U01CA130771-04S2,A TOOL FOR GEOSPATIAL ANALYSIS OF PHYSICAL ACTIVITY,130771,,S2,4,3
892,multiethnic, ,U01,NCI,8143901,3062539,"PATRICK, KEVIN ",2010,154312,,CA,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,3U01CA130771-04S1,A TOOL FOR GEOSPATIAL ANALYSIS OF PHYSICAL ACTIVITY,130771,,S1,4,3
893,multiethnic, ,U01,NCI,7904943,3062539,"PATRICK, KEVIN ",2010,622328,,CA,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,5U01CA130771-04,A TOOL FOR GEOSPATIAL ANALYSIS OF PHYSICAL ACTIVITY,130771,,,4,5
894,multiethnic, ,U01,NCI,7904482,3062539,"PATRICK, KEVIN ",2009,61794,,CA,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,3U01CA130771-03S1,A TOOL FOR GEOSPATIAL ANALYSIS OF PHYSICAL ACTIVITY,130771,,S1,3,3
895,multiethnic, ,U01,NCI,7670419,3062539,"PATRICK, KEVIN ",2009,641773,,CA,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,5U01CA130771-03,A TOOL FOR GEOSPATIAL ANALYSIS OF PHYSICAL ACTIVITY,130771,,,3,5
896,multiethnic, ,U01,NCI,7687726,3062539,"PATRICK, KEVIN ",2008,116235,,CA,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,3U01CA130771-02S2,A TOOL FOR GEOSPATIAL ANALYSIS OF PHYSICAL ACTIVITY,130771,,S2,2,3
897,multiethnic, ,U01,NCI,7685076,3062539,"PATRICK, KEVIN ",2008,61794,,CA,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,3U01CA130771-02S1,A TOOL FOR GEOSPATIAL ANALYSIS OF PHYSICAL ACTIVITY,130771,,S1,2,3
898,multiethnic, ,U01,NCI,7482274,3062539,"PATRICK, KEVIN ",2008,622668,,CA,UNIVERSITY OF CALIFORNIA SAN DIEGO,Not Applicable,5U01CA130771-02,A TOOL FOR GEOSPATIAL ANALYSIS OF PHYSICAL ACTIVITY,130771,,,2,5
899,multiethnic, ,U01,NCI,7340923,3062539,"PATRICK, KEVIN ",2007,665671,,CA,UNIVERSITY OF CALIFORNIA,Not Applicable,1U01CA130771-01,A TOOL FOR GEOSPATIAL ANALYSIS OF PHYSICAL ACTIVITY,130771,,,1,1
900,multiethnic, ,R03,NCI,6951379,7993740,"PEARCE, CELESTE LEIGH",2005,81292,,CA,UNIVERSITY OF SOUTHERN CALIFORNIA,Not Applicable,5R03CA113148-02,THE PROGESTERONE RECEPTOR GENE AND OVARIAN CANCER RISK,113148,,,2,5
901,multiethnic, ,R03,NCI,6889385,7993740,"PEARCE, CELESTE LEIGH",2004,81250,,CA,UNIVERSITY OF SOUTHERN CALIFORNIA,Not Applicable,1R03CA113148-01,THE PROGESTERONE RECEPTOR GENE AND OVARIAN CANCER RISK,113148,,,1,1
902,multiethnic, ,P01,NCI,8637004,1880576,"PETERSON, LISA A.",2014,,121425,CA,UNIVERSITY OF MINNESOTA,Not Applicable,5P01CA138338-05,ETHNIC/RACIAL DIFFERENCES IN DNA REPAIR,138338,7512,,5,5
