ID,Term,Grant Program,Start Year,Grant Organization,Organization Name,Project Title,Support Year,Grant Type,Award Amount,TermCode,State,term_in_title
1360,multiethnic,K05,1997,MH,UNIVERSITY OF CALIFORNIA LOS ANGELES,SEXUAL DECISION MAKING AMONG MEN AND WOMEN,16.0,2,98226.0,,CA,0
1361,multiethnic,R25,2015,DA,UNIVERSITY OF CALIFORNIA LOS ANGELES,THE UCLA HIV/AIDS; SUBSTANCE ABUSE; AND TRAUMA TRAINING PROGRAM,3.0,2,348522.0,,CA,0
1362,multiethnic,R25,2014,DA,UNIVERSITY OF CALIFORNIA LOS ANGELES,THE UCLA HIV/AIDS; SUBSTANCE ABUSE; AND TRAUMA TRAINING PROGRAM,2.0,2,348522.0,,CA,0
1363,multiethnic,R25,2013,DA,UNIVERSITY OF CALIFORNIA LOS ANGELES,THE UCLA HIV/AIDS; SUBSTANCE ABUSE; AND TRAUMA TRAINING PROGRAM,1.0,1,350695.0,,CA,0
1364,multiethnic,U01,2015,CA,ST. JUDE CHILDREN'S RESEARCH HOSPITAL,ARID5B AND DISPARITIES OF CHILDHOOD LEUKEMIA,2.0,2,98461.0,,NY,0
1365,multiethnic,U01,2015,CA,ST. JUDE CHILDREN'S RESEARCH HOSPITAL,ARID5B AND DISPARITIES OF CHILDHOOD LEUKEMIA,2.0,2,377891.0,,NY,0
1366,multiethnic,U01,2014,CA,ST. JUDE CHILDREN'S RESEARCH HOSPITAL,ARID5B AND DISPARITIES OF CHILDHOOD LEUKEMIA,1.0,1,388534.0,,NY,0
1367,multiethnic,K01,2010,AG,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",MEASURING NEIGHBORHOOD: KEY ASPECTS FOR MULTIETHNIC OLDER ADULTS' HEALTH STATUS,5.0,2,117990.0,,CA,1
1368,multiethnic,K01,2009,AG,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",MEASURING NEIGHBORHOOD: KEY ASPECTS FOR MULTIETHNIC OLDER ADULTS' HEALTH STATUS,4.0,2,117990.0,,CA,1
1369,multiethnic,K01,2008,AG,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",MEASURING NEIGHBORHOOD: KEY ASPECTS FOR MULTIETHNIC OLDER ADULTS HEALTH STATUS,3.0,2,117990.0,,CA,1
1370,multiethnic,K01,2007,AG,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,MEASURING NEIGHBORHOOD: KEY ASPECTS FOR MULTIETHNIC OLDER ADULTS HEALTH STATUS,2.0,2,117990.0,,CA,1
1371,multiethnic,K01,2006,AG,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,MEASURING NEIGHBORHOOD: MULTIETHNIC OLDER ADULTS,1.0,1,117990.0,,CA,1
1372,multiethnic,K23,2004,RR,LA BIOMED RES INST/ HARBOR UCLA MED CTR,MENTORED PATIENT-ORIENTED RESEARCH CAREER DEVELOPMENT AW,5.0,2,133252.0,,CA,0
1373,multiethnic,K23,2003,RR,LA BIOMED RES INST/ HARBOR UCLA MED CTR,MENTORED PATIENT-ORIENTED RESEARCH CAREER DEVELOPMENT AW,4.0,2,133252.0,,CA,0
1374,multiethnic,K23,2002,RR,LA BIOMED RES INST/ HARBOR UCLA MED CTR,MENTORED PATIENT-ORIENTED RESEARCH CAREER DEVELOPMENT AW,3.0,2,133468.0,,CA,0
1375,multiethnic,K23,2001,RR,LA BIOMED RES INST/ HARBOR UCLA MED CTR,MENTORED PATIENT-ORIENTED RESEARCH CAREER DEVELOPMENT AW,2.0,2,133480.0,,CA,0
1376,multiethnic,K23,2000,RR,LA BIOMED RES INST/ HARBOR UCLA MED CTR,MENTORED PATIENT-ORIENTED RESEARCH CAREER DEVELOPMENT AW,1.0,1,133480.0,,CA,0
1377,multiethnic,K08,2002,MH,UNIVERSITY OF WASHINGTON,URBAN TRAUMA--HEALTH SERVICES AND EFFECTIVENESS TRIALS,6.0,2,148626.0,,WA,0
1378,multiethnic,K08,2001,MH,UNIVERSITY OF WASHINGTON,URBAN TRAUMA--HEALTH SERVICES AND EFFECTIVENESS TRIALS,5.0,2,148637.0,,WA,0
1379,multiethnic,K08,2000,MH,UNIVERSITY OF WASHINGTON,URBAN TRAUMA--HEALTH SERVICES AND EFFECTIVENESS TRIALS,4.0,2,147135.0,,WA,0
1380,multiethnic,K08,1999,MH,UNIVERSITY OF WASHINGTON,URBAN TRAUMA--HEALTH SERVICES AND EFFECTIVENESS TRIALS,3.0,2,85231.0,,WA,0
1381,multiethnic,K08,1999,MH,UNIVERSITY OF CALIFORNIA DAVIS,URBAN TRAUMA--HEALTH SERVICES AND EFFECTIVENESS TRIALS,2.0,2,63396.0,,CA,0
1382,multiethnic,K08,1998,MH,UNIVERSITY OF CALIFORNIA DAVIS,URBAN TRAUMA--HEALTH SERVICES AND EFFECTIVENESS TRIALS,1.0,1,147841.0,,CA,0
1383,multiethnic,ZIA,2014,ES,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,CHARACTERIZATION AND FUNCTIONAL SIGNIFICANCE OF P450 ARACHIDONATE EPOXYGENASES,20.0,1,870318.0,,,0
1384,multiethnic,ZIA,2013,ES,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,CHARACTERIZATION AND FUNCTIONAL SIGNIFICANCE OF P450 ARACHIDONATE EPOXYGENASES,19.0,1,777289.0,,,0
1385,multiethnic,ZIA,2012,ES,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,CHARACTERIZATION AND FUNCTIONAL SIGNIFICANCE OF P450 ARACHIDONATE EPOXYGENASES,18.0,1,1321144.0,,,0
1386,multiethnic,ZIA,2011,ES,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,CHARACTERIZATION AND FUNCTIONAL SIGNIFICANCE OF P450 ARACHIDONATE EPOXYGENASES,17.0,1,1685364.0,,,0
1387,multiethnic,ZIA,2010,ES,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,CHARACTERIZATION AND FUNCTIONAL SIGNIFICANCE OF P450 ARACHIDONATE EPOXYGENASES,16.0,1,1751614.0,,,0
1388,multiethnic,ZIA,2009,ES,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,CHARACTERIZATION AND FUNCTIONAL SIGNIFICANCE OF P450 ARACHIDONATE EPOXYGENASES,15.0,1,1755351.0,,,0
1389,multiethnic,Z01,2008,ES,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,CHARACTERIZATION AND FUNCTIONAL SIGNIFICANCE OF P450 ARACHIDONATE EPOXYGENASES,14.0,1,1327263.0,,,0
1390,multiethnic,Z01,2007,ES,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,CHARACTERIZATION AND FUNCTIONAL SIGNIFICANCE OF P450 ARACHIDONATE EPOXYGENASES,13.0,1,823763.0,,,0
1391,multiethnic,Z01,2006,ES,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,CHARACTERIZATION AND FUNCTIONAL SIGNIFICANCE OF P450 ARA,12.0,1,0.0,,,0
1392,multiethnic,R25,2004,AT,RUSH UNIVERSITY MEDICAL CENTER,CAM EDUCATION PROGRAM FOR NURSING,5.0,2,281680.0,,IL,0
1393,multiethnic,R25,2003,AT,RUSH UNIVERSITY MEDICAL CENTER,CAM EDUCATION PROGRAM FOR NURSING,4.0,2,274514.0,,IL,0
1394,multiethnic,R25,2002,AT,RUSH UNIVERSITY MEDICAL CENTER,CAM EDUCATION PROGRAM FOR NURSING,3.0,2,269178.0,,IL,0
1395,multiethnic,R25,2001,AT,RUSH UNIVERSITY MEDICAL CENTER,CAM EDUCATION PROGRAM FOR NURSING,2.0,2,257562.0,,IL,0
1396,multiethnic,R25,2000,AT,RUSH UNIVERSITY MEDICAL CENTER,CAM EDUCATION PROGRAM FOR NURSING,1.0,1,255863.0,,IL,0
1397,multiethnic,R21,2015,CA,UNIVERSITY OF ILLINOIS AT CHICAGO,ACTIVITY SPACE AND MEASURING ENVIRONMENTAL EXPOSURE IN BEHAVIORAL RESEARCH,1.0,1,254405.0,,IL,0
0,interracial,R21,2008,DE,UNIVERSITY OF OKLAHOMA NORMAN,INORGANIC ANTIMICROBIALS IN EXOCRINE FLUIDS,2.0,2,145608.0,9.0,OK,0
1,interracial,R21,2007,DE,UNIVERSITY OF OKLAHOMA NORMAN,INORGANIC ANTIMICROBIALS IN EXOCRINE FLUIDS,1.0,1,240202.0,9.0,OK,0
2,interracial,R21,2005,EB,UNIVERSITY OF CALIF-LAWRNC LVRMR NAT LAB,MOLECULAR PATTERNING VIA PHOTOCATALYTIC NANOLITHOGRAPHY,2.0,2,246642.0,9.0,CA,0
3,interracial,R21,2004,EB,UNIVERSITY OF CALIF-LAWRNC LVRMR NAT LAB,MOLECULAR PATTERNING VIA PHOTOCATALYTIC NANOLITHOGRAPHY,1.0,1,334908.0,9.0,CA,0
4,interracial,R01,2010,GM,DUKE UNIVERSITY,MAPPING OF ELECTRON TUNNELING PATHWAY IN PROTEINS,16.0,2,284942.0,9.0,NC,0
5,interracial,R01,2009,GM,DUKE UNIVERSITY,MAPPING OF ELECTRON TUNNELING PATHWAY IN PROTEINS,15.0,2,287820.0,9.0,NC,0
6,interracial,R01,2008,GM,DUKE UNIVERSITY,MAPPING OF ELECTRON TUNNELING PATHWAY IN PROTEINS,14.0,2,287820.0,9.0,NC,0
7,interracial,R01,2007,GM,DUKE UNIVERSITY,MAPPING OF ELECTRON TUNNELING PATHWAY IN PROTEINS,13.0,2,287820.0,9.0,NC,0
8,interracial,R49,2007,CE,UNIVERSITY OF CALIFORNIA IRVINE,NEIGHBORHOOD CHANGE AND CRIME: ASSESSING THE RELATIONSHIP BETWEEN THE LOCAL,1.0,1,25000.0,9.0,CA,0
9,interracial,R21,2013,DK,SCRIPPS FLORIDA,CHARACTERIZATION OF A NOVEL SELECTIVE CYTOCHROME P450 3A5 SUBSTRATE,2.0,2,286605.0,9.0,FL,0
10,interracial,R21,2012,DK,SCRIPPS FLORIDA,CHARACTERIZATION OF A NOVEL SELECTIVE CYTOCHROME P450 3A5 SUBSTRATE,1.0,1,247500.0,9.0,FL,0
11,interracial,F31,2003,MH,UNIVERSITY OF KENTUCKY,IMPLICATIONS OF POSITIVE AND NEGATIVE RACISM,1.0,1,31657.0,9.0,KY,0
12,interracial,R01,1993,DA,BETH ISRAEL MEDICAL CTR (NEW YORK),RISK FACTORS FOR AIDS AMONG INTRAVENOUS DRUG USERS,10.0,2,967719.0,9.0,NY,0
13,interracial,R01,1992,DA,BETH ISRAEL MEDICAL CTR (NEW YORK),RISK FACTORS FOR AIDS AMONG INTRAVENOUS DRUG USERS,9.0,2,915044.0,9.0,NY,0
14,interracial,T15,2000,AI,FORDHAM UNIVERSITY,ETHICS COURSE SCIENTIST-PARTICIPANT PARTNERSHIPS,3.0,2,76638.0,9.0,NY,0
15,interracial,T15,1999,AI,FORDHAM UNIVERSITY,ETHICS COURSE SCIENTIST-PARTICIPANT PARTNERSHIPS,2.0,2,74407.0,9.0,NY,0
16,interracial,R01,1994,MH,UNIVERSITY OF DELAWARE,REDUCING BIAS--THE COMMON INGROUP IDENTITY MODEL,3.0,2,124304.0,9.0,DE,0
17,interracial,R01,1993,MH,UNIVERSITY OF DELAWARE,REDUCING BIAS--THE COMMON INGROUP IDENTITY MODEL,2.0,2,126956.0,9.0,DE,0
18,interracial,R01,1992,MH,UNIVERSITY OF DELAWARE,REDUCING BIAS--THE COMMON INGROUP IDENTITY MODEL,1.0,1,169964.0,9.0,DE,0
19,interracial,R01,1994,CA,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,RACE; FATTY ACID EXPOSURE; AND RISK OF PROSTATE CANCER,4.0,2,271555.0,9.0,NC,0
20,interracial,R01,1993,CA,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,RACE; FATTY ACID EXPOSURE; AND RISK OF PROSTATE CANCER,3.0,2,280642.0,9.0,NC,0
21,interracial,R01,1992,CA,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,RACE; FATTY ACID EXPOSURE; AND RISK OF PROSTATE CANCER,2.0,2,265160.0,9.0,NC,0
22,interracial,M01,1995,RR,UNIVERSITY OF WISCONSIN MADISON,INTERRACIAL DIFFERENCES IN HUMAN MILK BETA GLUCURONIDASE AND JAUNDICE,10.0,2,0.0,9.0,WI,1
23,interracial,R01,1993,HD,UNIVERSITY OF WISCONSIN MADISON,EFFECT OF HUMAN MILK BETA-GLUCURONIDASE ON THE NURSLING,2.0,2,122805.0,9.0,WI,0
24,interracial,R01,1992,HD,UNIVERSITY OF WISCONSIN MADISON,EFFECT OF HUMAN MILK BETA-GLUCURONIDASE ON THE NURSLING,1.0,1,118080.0,9.0,WI,0
25,interracial,R01,2006,EB,BOSTON UNIVERSITY,INTERFACIAL BIOMATERIALS,5.0,2,346294.0,9.0,MA,0
26,interracial,R01,2005,EB,BOSTON UNIVERSITY,INTERFACIAL BIOMATERIALS,4.0,2,329115.0,9.0,MA,0
27,interracial,R01,2004,EB,BOSTON UNIVERSITY,INTERFACIAL BIOMATERIALS,3.0,2,319903.0,9.0,MA,0
28,interracial,R01,2003,EB,BOSTON UNIVERSITY,INTERFACIAL BIOMATERIALS,2.0,2,341273.0,9.0,MA,0
29,interracial,R01,2004,HD,UNIVERSITY OF PENNSYLVANIA,INTERRACIAL FRIENDSHIP AND ROMANCE AMONG ADOLESCENTS,4.0,2,252775.0,9.0,PA,1
30,interracial,R01,2004,HD,UNIVERSITY OF PENNSYLVANIA,INTERRACIAL FRIENDSHIP AND ROMANCE AMONG ADOLESCENTS,3.0,2,30119.0,9.0,PA,1
31,interracial,R01,2003,HD,UNIVERSITY OF PENNSYLVANIA,INTERRACIAL FRIENDSHIP AND ROMANCE AMONG ADOLESCENTS,3.0,2,203145.0,9.0,PA,1
32,interracial,R01,2002,HD,UNIVERSITY OF PENNSYLVANIA,INTERRACIAL FRIENDSHIP AND ROMANCE AMONG ADOLESCENTS,2.0,2,204806.0,9.0,PA,1
33,interracial,R01,2001,HD,UNIVERSITY OF PENNSYLVANIA,INTERRACIAL FRIENDSHIP AND ROMANCE AMONG ADOLESCENTS,1.0,1,216468.0,9.0,PA,1
34,interracial,R21,2005,DE,OHIO STATE UNIVERSITY,INTERFACIAL FATIGUE DAMAGE IN ONLAY CERAMIC RESTORATIONS,2.0,2,207915.0,9.0,OH,0
35,interracial,R21,2004,DE,OHIO STATE UNIVERSITY,INTERFACIAL FATIGUE DAMAGE IN ONLAY CERAMIC RESTORATIONS,1.0,1,171888.0,9.0,OH,0
36,interracial,R01,2008,EB,DUKE UNIVERSITY,BIOFUNCTIONAL FIBERS BY POLYELECTROLYTE COMPLEXATION,5.0,2,284078.0,9.0,NC,0
37,interracial,R01,2007,EB,DUKE UNIVERSITY,BIOFUNCTIONAL FIBERS BY POLYELECTROLYTE COMPLEXATION,4.0,2,279557.0,9.0,NC,0
38,interracial,R01,2006,EB,DUKE UNIVERSITY,BIOFUNCTIONAL FIBERS BY POLYELECTROLYTE COMPLEXATION,3.0,2,287053.0,9.0,NC,0
39,interracial,R01,2005,EB,JOHNS HOPKINS UNIVERSITY,BIOFUNCTIONAL FIBERS BY POLYELECTROLYTE COMPLEXATION,1.0,1,292725.0,9.0,MD,0
40,interracial,R01,1993,HD,PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,DEMOGRAPHY OF LOCAL MARRIAGE MARKETS,3.0,2,53292.0,9.0,PA,0
41,interracial,R01,1992,HD,PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,DEMOGRAPHY OF LOCAL MARRIAGE MARKETS,2.0,2,86412.0,9.0,PA,0
42,interracial,R01,2006,GM,UNIVERSITY OF TEXAS AUSTIN,THREE-MEMBERED RING METABOLITES; INHIBITION & FORMATION,18.0,2,273200.0,9.0,TX,0
43,interracial,R01,2005,GM,UNIVERSITY OF TEXAS AUSTIN,THREE-MEMBERED RING METABOLITES; INHIBITION & FORMATION,17.0,2,279775.0,9.0,TX,0
44,interracial,R01,2004,GM,UNIVERSITY OF TEXAS AUSTIN,THREE-MEMBERED RING METABOLITES; INHIBITION & FORMATION,16.0,2,279775.0,9.0,TX,0
45,interracial,R01,2003,GM,UNIVERSITY OF TEXAS AUSTIN,THREE-MEMBERED RING METABOLITES; INHIBITION & FORMATION,15.0,2,281160.0,9.0,TX,0
46,interracial,R21,2006,AR,COLUMBIA UNIV NEW YORK MORNINGSIDE,DEVELOPMENT OF A MULTI-PHASED SCAFFOLD FOR SOFT TISSUE TO BONE INTEGRATION,2.0,2,155116.0,9.0,NY,0
47,interracial,R21,2005,AR,COLUMBIA UNIV NEW YORK MORNINGSIDE,SCAFFOLD FOR SOFT TISSUE TO BONE INTEGRATION,1.0,1,207689.0,9.0,NY,0
48,interracial,P30,2007,AR,UNIVERSITY OF PENNSYLVANIA,MENISCUS REPAIR WITH A NOVEL ALIGNED NANOFIBER SCAFFOLD,2.0,2,68605.0,9.0,PA,0
49,interracial,P30,2006,AR,UNIVERSITY OF PENNSYLVANIA,MENISCUS REPAIR WITH A NOVEL ALIGNED NANOFIBER SCAFFOLD,1.0,1,47250.0,9.0,PA,0
50,interracial,R01,1998,MH,UNIVERSITY OF PENNSYLVANIA,RESEARCH ON EFFECTS OF INTERRACIAL CONTACT/SOCIAL STATUS,2.0,2,132864.0,9.0,PA,1
51,interracial,R01,1997,MH,UNIVERSITY OF PENNSYLVANIA,RESEARCH ON EFFECTS OF INTERRACIAL CONTACT/SOCIAL STATUS,1.0,1,136381.0,9.0,PA,1
52,interracial,F31,2003,AG,LONG ISLAND UNIVERSITY BROOKLYN CAMPUS,SELF-DISCLOSURE AND THEIR PSYCHOPHYSIOLOGICAL CORRELATES,1.0,1,25718.0,9.0,NY,0
53,interracial,R01,2008,DE,GEORGIA  REGENTS UNIVERSITY,REASONS FOR POOR DURABILITY OF RESIN-DENTIN BONDS,5.0,2,351409.0,9.0,GA,0
54,interracial,R01,2007,DE,GEORGIA  REGENTS UNIVERSITY,REASONS FOR POOR DURABILITY OF RESIN-DENTIN BONDS,4.0,2,347167.0,9.0,GA,0
55,interracial,R01,2006,DE,GEORGIA  HEALTH SCIENCES UNIVERSITY,REASONS FOR POOR DURABILITY OF RESIN-DENTIN BONDS,3.0,2,350405.0,9.0,GA,0
56,interracial,R01,2005,DE,GEORGIA  HEALTH SCIENCES UNIVERSITY,REASONS FOR POOR DURABILITY OF RESIN-DENTIN BONDS,2.0,2,351740.0,9.0,GA,0
57,interracial,R01,2004,DE,MEDICAL COLLEGE OF GEORGIA (MCG),REASONS FOR POOR DURABILITY OF RESIN-DENTIN BONDS,1.0,1,376519.0,9.0,GA,0
58,interracial,R00,2014,HD,UNIVERSITY OF HAWAII AT MANOA,DEVELOPMENT OF INTERRACIAL ANXIETY: CHILDREN'S LAY THEORIES AND NONVERBAL INFLUEN,5.0,2,187033.0,9.0,HI,1
59,interracial,R00,2013,HD,UNIVERSITY OF HAWAII AT MANOA,DEVELOPMENT OF INTERRACIAL ANXIETY: CHILDREN'S LAY THEORIES AND NONVERBAL INFLUEN,4.0,2,235245.0,9.0,HI,1
60,interracial,R00,2012,HD,UNIVERSITY OF HAWAII AT MANOA,DEVELOPMENT OF INTERRACIAL ANXIETY: CHILDREN'S LAY THEORIES AND NONVERBAL INFLUEN,3.0,2,236654.0,9.0,HI,1
61,interracial,K99,2011,HD,STANFORD UNIVERSITY,DEVELOPMENT OF INTERRACIAL ANXIETY: CHILDREN'S LAY THEORIES AND NONVERBAL INFLUEN,2.0,2,73774.0,9.0,CA,1
62,interracial,K99,2010,HD,STANFORD UNIVERSITY,DEVELOPMENT OF INTERRACIAL ANXIETY: CHILDREN'S LAY THEORIES AND NONVERBAL INFLUEN,1.0,1,72084.0,9.0,CA,1
63,interracial,R03,2002,MH,FLORIDA STATE UNIVERSITY,THE ANTECEDENTS AND IMPLICATIONS OF INTERGROUP ANXIETY,1.0,1,73000.0,9.0,FL,0
64,interracial,R01,2006,AR,UNIVERSITY OF KENTUCKY,BIOMATERIALS WITH RATIONALLY IMMOBILIZED GROWTH FACTORS,4.0,2,314856.0,9.0,KY,0
65,interracial,R01,2005,AR,UNIVERSITY OF KENTUCKY,BIOMATERIALS WITH RATIONALLY IMMOBILIZED GROWTH FACTORS,3.0,2,288799.0,9.0,KY,0
66,interracial,R01,2005,AR,UNIVERSITY OF KENTUCKY,BIOMATERIALS WITH RATIONALLY IMMOBILIZED GROWTH FACTORS,2.0,2,6259.0,9.0,KY,0
67,interracial,R01,2004,AR,UNIVERSITY OF KENTUCKY,BIOMATERIALS WITH RATIONALLY IMMOBILIZED GROWTH FACTORS,2.0,2,268086.0,9.0,KY,0
68,interracial,R01,2003,AR,UNIVERSITY OF KENTUCKY,BIOMATERIALS WITH RATIONALLY IMMOBILIZED GROWTH FACTORS,1.0,1,286013.0,9.0,KY,0
69,interracial,R01,2004,HD,OHIO STATE UNIVERSITY,UNION FORMATION & ASSORTATIVE MATING AMONG US IMMIGRANTS,3.0,2,199125.0,9.0,OH,0
70,interracial,R01,2003,HD,OHIO STATE UNIVERSITY,UNION FORMATION & ASSORTATIVE MATING AMONG US IMMIGRANTS,2.0,2,199125.0,9.0,OH,0
71,interracial,R01,2002,HD,OHIO STATE UNIVERSITY,UNION FORMATION & ASSORTATIVE MATING AMONG US IMMIGRANTS,1.0,1,199013.0,9.0,OH,0
72,interracial,R21,2004,EB,CASE WESTERN RESERVE UNIVERSITY,SELF-ASSEMBLED BIS-PNA MONOMERS AS NEW BIOMATERIALS,2.0,2,229500.0,9.0,OH,0
73,interracial,R21,2003,EB,CASE WESTERN RESERVE UNIVERSITY,SELF-ASSEMBLED BIS-PNA MONOMERS AS NEW BIOMATERIALS,1.0,1,216250.0,9.0,OH,0
74,interracial,R21,2008,HL,OREGON HEALTH & SCIENCE UNIVERSITY,MEASURING CULTURAL COMPETENCE AND RACIAL BIAS AMONG PHYSICIANS,2.0,2,157500.0,9.0,OR,0
75,interracial,R21,2007,HL,OREGON HEALTH AND SCI UNIVERSITY,MEASURING CULTURAL COMPETENCE AND RACIAL BIAS AMONG PHYSICIANS,1.0,1,189000.0,9.0,OR,0
76,interracial,R03,2003,MH,PRINCETON UNIVERSITY,A LONGITUDINAL ASSESSMENT OF INTERRACIAL INTERACTIONS,1.0,1,79000.0,9.0,NJ,1
77,interracial,R01,2008,MH,PRINCETON UNIVERSITY,RACIAL BIAS AND MENTAL ILLNESS STIGMA AS RISK FACTORS FOR MENTAL HEALTH PROBLEMS,2.0,2,146052.0,9.0,NJ,0
78,interracial,R01,2007,MH,PRINCETON UNIVERSITY,RACIAL BIAS AND MENTAL ILLNESS STIGMA AS RISK FACTORS FOR MENTAL HEALTH PROBLEMS,1.0,1,156997.0,9.0,NJ,0
79,interracial,Z01,1992,CA,DIVISION OF CANCER EPIDEMIOLOGY AND GENETICS,THEORETICAL INVESTIGATIONS OF GENETIC IDENTITY AND DISEQUILIBRIA,2.0,1,0.0,9.0,MD,0
80,interracial,R03,1992,CA,ST. JUDE CHILDREN'S RESEARCH HOSPITAL,RACIAL DIFFERENCES IN HEPATIC METABOLISM AND CANCER RISK,3.0,2,36786.0,9.0,NY,0
81,interracial,F32,2009,HD,NORTHWESTERN UNIVERSITY,RACE SOCIALIZATION; INTERRACIAL CONTACT; AND STUDENTS' STRESS AND DEVELOPMENT,3.0,2,17993.0,9.0,IL,1
82,interracial,F32,2008,HD,NORTHWESTERN UNIVERSITY,RACE SOCIALIZATION; INTERRACIAL CONTACT; AND STUDENTS' STRESS AND DEVELOPMENT,2.0,2,46826.0,9.0,IL,1
83,interracial,F32,2007,HD,NORTHWESTERN UNIVERSITY,RACE SOCIALIZATION; INTERRACIAL CONTACT; AND STUDENTS' STRESS AND DEVELOPMENT,1.0,1,44846.0,9.0,IL,1
84,interracial,P41,1998,RR,UNIVERSITY OF WISCONSIN MADISON,CHARACTERIZATION OF SUPERCONDUCTING MATERIALS W/ HIGH RESOLUTION SEM,27.0,2,488.0,9.0,WI,0
85,interracial,R01,2015,HL,MAYO CLINIC ROCHESTER,THE IMPACT OF RESIDENCY FACTORS ON RACIAL; SIZE & LGBT BIAS IN PHYSICIAN TRAINEES,6.0,2,811954.0,9.0,NY,0
86,interracial,R01,2006,HL,TEMPLE UNIVERSITY,MOLECULAR INTERACTIONS OF FACTOR XI,16.0,2,425804.0,9.0,PA,0
87,interracial,R01,2005,HL,TEMPLE UNIVERSITY,MOLECULAR INTERACTIONS OF FACTOR XI,15.0,2,423349.0,9.0,PA,0
88,interracial,R01,2004,HL,TEMPLE UNIVERSITY,MOLECULAR INTERACTIONS OF FACTOR XI,14.0,2,411019.0,9.0,PA,0
89,interracial,R01,2003,HL,TEMPLE UNIVERSITY,MOLECULAR INTERACTIONS OF FACTOR XI,13.0,2,437918.0,9.0,PA,0
90,interracial,R43,2004,HL,"NANOMIMETICS, INC.",BIOMIMETIC COATINGS FOR SMALL DIAMETER VASCULAR GRAFTS,1.0,1,138071.0,9.0,MA,0
91,interracial,R55,1995,HD,HARVARD UNIVERSITY,INTERMARRIAGE AND HERITABILITY OF RACE/ETHNIC IDENTITIES,1.0,1,100000.0,9.0,MA,0
92,interracial,R01,2009,GM,UNIVERSITY OF CALIFORNIA-IRVINE,MEMBRANE PROTEIN FOLDING AND ASSEMBLY,4.0,2,352023.0,9.0,CA,0
93,interracial,R01,2008,GM,UNIVERSITY OF CALIFORNIA-IRVINE,MEMBRANE PROTEIN FOLDING AND ASSEMBLY,3.0,2,342084.0,9.0,CA,0
94,interracial,P01,1996,GM,,INTERRACIAL AND GENETIC DIFFERENCES IN DRUG RESPONSIVENESS,14.0,2,0.0,9.0,OK,1
95,interracial,P01,1995,GM,VANDERBILT UNIVERSITY,INTERRACIAL AND GENETIC DIFFERENCES IN DRUG RESPONSIVENESS,13.0,2,0.0,9.0,TN,1
96,interracial,P01,1994,GM,VANDERBILT UNIVERSITY,INTERRACIAL AND GENETIC DIFFERENCES IN DRUG RESPONSIVENESS,12.0,2,0.0,9.0,TN,1
97,interracial,P01,1993,GM,VANDERBILT UNIVERSITY,INTERRACIAL AND GENETIC DIFFERENCES IN DRUG RESPONSIVENESS,11.0,2,0.0,9.0,TN,1
98,interracial,P01,2001,GM,VANDERBILT UNIVERSITY,INTERRACIAL DIFFERENCES IN CYTOCHROME P450 MEDIATED METABOLISM,19.0,2,140822.0,9.0,TN,1
99,interracial,P01,2000,GM,VANDERBILT UNIVERSITY,INTERRACIAL DIFFERENCES IN CYTOCHROME P450 MEDIATED METABOLISM,18.0,2,267648.0,9.0,TN,1
100,interracial,P01,1999,GM,VANDERBILT UNIVERSITY,INTERRACIAL DIFFERENCES IN CYTOCHROME P450 MEDIATED METABOLISM,17.0,2,267648.0,9.0,TN,1
101,interracial,P01,1998,GM,VANDERBILT UNIVERSITY,INTERRACIAL DIFFERENCES IN CYTOCHROME P450 MEDIATED METABOLISM,16.0,2,261056.0,9.0,TN,1
102,interracial,P01,1997,GM,VANDERBILT UNIVERSITY,INTERRACIAL DIFFERENCES IN CYTOCHROME P450 MEDIATED METABOLISM,15.0,2,284118.0,9.0,TN,1
103,interracial,M01,1999,RR,VANDERBILT UNIVERSITY,MIDAZOLAM PROBE FOR CYP4503A4 ACTIVITY,39.0,2,36438.0,9.0,TN,0
104,interracial,M01,1998,RR,VANDERBILT UNIVERSITY,MIDAZOLAM PROBE FOR CYP4503A4 ACTIVITY,38.0,2,32895.0,9.0,TN,0
105,interracial,R01,1999,MH,UNIVERSITY OF MICHIGAN AT ANN ARBOR,RACE; STRESS; AND MENTAL HEALTH,3.0,2,155696.0,9.0,MI,0
