---------------------------------------------------------------------------------- Search Criteria:  Text Search: multiethnic (and);Search in: Projects 		AdminIC: All; Fiscal Year: All Fiscal Years ---------------------------------------------------------------------------------- Project Title,Administering  IC,Application ID,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Organization Name,ARRA Indicator,FY,FY Total Cost ,FY Total Cost  (Sub Projects),
"A PAP TEST INTERVENTION TO ENHANCE DECISION MAKING AMONG PACIFIC ISLANDER WOMEN",NCI,"8703509",5R01CA149324-05,5,R01,CA,149324,05,,,"8062971","TANJASIRI, SORA P ","SANTOS, LOLA SABLAN","CALIFORNIA STATE UNIVERSITY FULLERTON", ,2014,442919,
"A PAP TEST INTERVENTION TO ENHANCE DECISION MAKING AMONG PACIFIC ISLANDER WOMEN",NCI,"8720181",3R01CA149324-04S2,3,R01,CA,149324,04,S2,,"8062971","TANJASIRI, SORA P ","SANTOS, LOLA SABLAN","CALIFORNIA STATE UNIVERSITY FULLERTON", ,2013,41381,
"A PAP TEST INTERVENTION TO ENHANCE DECISION MAKING AMONG PACIFIC ISLANDER WOMEN",NCI,"8720180",3R01CA149324-04S1,3,R01,CA,149324,04,S1,,"8062971","TANJASIRI, SORA P ","SANTOS, LOLA SABLAN","CALIFORNIA STATE UNIVERSITY FULLERTON", ,2013,62142,
"A PAP TEST INTERVENTION TO ENHANCE DECISION MAKING AMONG PACIFIC ISLANDER WOMEN",NCI,"8515752",5R01CA149324-04,5,R01,CA,149324,04,,,"8062971","TANJASIRI, SORA P ","SANTOS, LOLA SABLAN","CALIFORNIA STATE UNIVERSITY FULLERTON", ,2013,442981,
"A PAP TEST INTERVENTION TO ENHANCE DECISION MAKING AMONG PACIFIC ISLANDER WOMEN",NCI,"8527902",3R01CA149324-03S1,3,R01,CA,149324,03,S1,,"8062971","TANJASIRI, SORA P ","SANTOS, LOLA SABLAN","CALIFORNIA STATE UNIVERSITY FULLERTON", ,2012,66108,
"A PAP TEST INTERVENTION TO ENHANCE DECISION MAKING AMONG PACIFIC ISLANDER WOMEN",NCI,"8304945",5R01CA149324-03,5,R01,CA,149324,03,,,"8062971","TANJASIRI, SORA P ","SANTOS, LOLA SABLAN","CALIFORNIA STATE UNIVERSITY FULLERTON", ,2012,485452,
"A PAP TEST INTERVENTION TO ENHANCE DECISION MAKING AMONG PACIFIC ISLANDER WOMEN",NCI,"8146993",5R01CA149324-02,5,R01,CA,149324,02,,,"8062971","TANJASIRI, SORA P ","SANTOS, LOLA SABLAN","CALIFORNIA STATE UNIVERSITY FULLERTON", ,2011,498557,
"A PAP TEST INTERVENTION TO ENHANCE DECISION MAKING AMONG PACIFIC ISLANDER WOMEN",NCI,"8041765",1R01CA149324-01A1,1,R01,CA,149324,01,A1,,"8062971","TANJASIRI, SORA P ","SANTOS, LOLA SABLAN","CALIFORNIA STATE UNIVERSITY FULLERTON", ,2010,557000,
"EPIDEMIOLOGY OF DYSTONIA IN A MULTI-ETHNIC POPULATION",NINDS,"7644835",5R01NS046340-05,5,R01,NS,046340,05,,,"1879331","TANNER, CAROLINE M.",Not Applicable,"PARKINSON'S INSTITUTE", ,2009,886877,
"EPIDEMIOLOGY OF DYSTONIA IN A MULTI-ETHNIC POPULATION",NINDS,"7469952",5R01NS046340-04,5,R01,NS,046340,04,,,"1879331","TANNER, CAROLINE M.",Not Applicable,"PARKINSON'S INSTITUTE", ,2008,884258,
"EPIDEMIOLOGY OF DYSTONIA IN A MULTI-ETHNIC POPULATION",NINDS,"7272676",5R01NS046340-03,5,R01,NS,046340,03,,,"1879331","TANNER, CAROLINE M.",Not Applicable,"PARKINSON'S INSTITUTE", ,2007,862566,
"EPIDEMIOLOGY OF DYSTONIA IN A MULTI-ETHNIC POPULATION",NINDS,"7125100",5R01NS046340-02,5,R01,NS,046340,02,,,"1879331","TANNER, CAROLINE M.",Not Applicable,"PARKINSON'S INSTITUTE", ,2006,942157,
"EPIDEMIOLOGY OF DYSTONIA IN A MULTI-ETHNIC POPULATION",NINDS,"6976884",1R01NS046340-01A1,1,R01,NS,046340,01,A1,,"1879331","TANNER, CAROLINE M.",Not Applicable,"PARKINSON'S INSTITUTE", ,2005,1004010,
"DESIGN AND ANALYSIS OF GENOME-WIDE ASSOCIATION STUDIES",NIEHS,"7484280",5U01ES015090-03,5,U01,ES,015090,03,,,"1896252","THOMAS, DUNCAN C.",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2008,302487,
"DESIGN AND ANALYSIS OF GENOME-WIDE ASSOCIATION STUDIES",NIEHS,"7280472",5U01ES015090-02,5,U01,ES,015090,02,,,"1896252","THOMAS, DUNCAN C.",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2007,309460,
"DESIGN AND ANALYSIS OF GENOME-WIDE ASSOCIATION STUDIES",NIEHS,"7102896",1U01ES015090-01,1,U01,ES,015090,01,,,"1896252","THOMAS, DUNCAN C.",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2006,315290,
"SPORE IN PROSTATE CANCER",NCI,"6457410",3P50CA058204-08S6,3,P50,CA,058204,08,S6,,"7354310","THOMPSON, TIMOTHY CHARLES",Not Applicable,"BAYLOR COLLEGE OF MEDICINE", ,2001,129754,
"SPORE IN PROSTATE CANCER",NCI,"6457409",3P50CA058204-08S5,3,P50,CA,058204,08,S5,,"7354310","THOMPSON, TIMOTHY CHARLES",Not Applicable,"BAYLOR COLLEGE OF MEDICINE", ,2001,2877148,
"SPORE IN PROSTATE CANCER",NCI,"6345320",3P50CA058204-08S4,3,P50,CA,058204,08,S4,,"7354310","THOMPSON, TIMOTHY CHARLES",Not Applicable,"BAYLOR COLLEGE OF MEDICINE", ,2000,250000,
"SPORE IN PROSTATE CANCER",NCI,"6318448",3P50CA058204-08S3,3,P50,CA,058204,08,S3,,"7354310","THOMPSON, TIMOTHY CHARLES",Not Applicable,"BAYLOR COLLEGE OF MEDICINE", ,2000,126304,
"SPORE IN PROSTATE CANCER",NCI,"6318447",3P50CA058204-08S2,3,P50,CA,058204,08,S2,,"7354310","THOMPSON, TIMOTHY CHARLES",Not Applicable,"BAYLOR COLLEGE OF MEDICINE", ,2000,74687,
"SPORE IN PROSTATE CANCER",NCI,"6310733",3P50CA058204-08S1,3,P50,CA,058204,08,S1,,"7354310","THOMPSON, TIMOTHY CHARLES",Not Applicable,"BAYLOR COLLEGE OF MEDICINE", ,2000,62520,
"SPORE IN PROSTATE CANCER",NCI,"6171926",5P50CA058204-08,5,P50,CA,058204,08,,,"7354310","THOMPSON, TIMOTHY CHARLES",Not Applicable,"BAYLOR COLLEGE OF MEDICINE", ,2000,2549885,
"SPORE IN PROSTATE CANCER",NCI,"6152922",3P50CA058204-07S3,3,P50,CA,058204,07,S3,,"7354310","THOMPSON, TIMOTHY CHARLES",Not Applicable,"BAYLOR COLLEGE OF MEDICINE", ,1999,86927,
"SPORE IN PROSTATE CANCER",NCI,"6136882",3P50CA058204-07S2,3,P50,CA,058204,07,S2,,"7354310","THOMPSON, TIMOTHY CHARLES",Not Applicable,"BAYLOR COLLEGE OF MEDICINE", ,1999,98225,
"SPORE IN PROSTATE CANCER",NCI,"6126513",3P50CA058204-07S1,3,P50,CA,058204,07,S1,,"7354310","THOMPSON, TIMOTHY CHARLES",Not Applicable,"BAYLOR COLLEGE OF MEDICINE", ,1999,60184,
"SPORE IN PROSTATE CANCER",NCI,"2894987",5P50CA058204-07,5,P50,CA,058204,07,,,"7354310","THOMPSON, TIMOTHY CHARLES",Not Applicable,"BAYLOR COLLEGE OF MEDICINE", ,1999,2607258,
"SPORE IN PROSTATE CANCER",NCI,"2841835",3P50CA058204-06S1,3,P50,CA,058204,06,S1,,"7354310","THOMPSON, TIMOTHY CHARLES",Not Applicable,"BAYLOR COLLEGE OF MEDICINE", ,1998,39250,
"SPORE IN PROSTATE CANCER",NCI,"2712667",5P50CA058204-06,5,P50,CA,058204,06,,,"7354310","THOMPSON, TIMOTHY CHARLES",Not Applicable,"BAYLOR COLLEGE OF MEDICINE", ,1998,2130817,
"BREAST & PROSTATE CANCER & HORMONE-RELATED GENE VARIANTS",NCI,"7123921",5U01CA098710-04,5,U01,CA,098710,04,,,"6286339","THUN, MICHAEL J",Not Applicable,"AMERICAN CANCER SOCIETY, INC.", ,2006,561102,
"BREAST & PROSTATE CANCER & HORMONE-RELATED GENE VARIANTS",NCI,"6951903",5U01CA098710-03,5,U01,CA,098710,03,,,"6286339","THUN, MICHAEL J",Not Applicable,"AMERICAN CANCER SOCIETY, INC.", ,2005,493520,
"BREAST & PROSTATE CANCER & HORMONE-RELATED GENE VARIANTS",NCI,"6763100",5U01CA098710-02,5,U01,CA,098710,02,,,"6286339","THUN, MICHAEL J",Not Applicable,"AMERICAN CANCER SOCIETY, INC.", ,2004,523006,
"BREAST & PROSTATE CANCER & HORMONE-RELATED GENE VARIANTS",NCI,"6557715",1U01CA098710-01,1,U01,CA,098710,01,,,"6286339","THUN, MICHAEL J",Not Applicable,"AMERICAN CANCER SOCIETY, INC.", ,2003,404229,
"BALTIMORE PEDIATRIC EYE SURVEY",NEI,"2694630",1R21EY011962-01A1,1,R21,EY,011962,01,A1,,"1889193","TIELSCH, JAMES M",Not Applicable,"JOHNS HOPKINS UNIVERSITY", ,1999,81000,
"IMPROVING OUTCOMES IN DIABETIC NEPHROPATHY",NIDDK,"6951024",5R01DK063010-04,5,R01,DK,063010,04,,,"1892836","TOTO, ROBERT DANIEL",Not Applicable,"UNIVERSITY OF TEXAS SW MED CTR/DALLAS", ,2005,410000,
"IMPROVING OUTCOMES IN DIABETIC NEPHROPATHY",NIDDK,"6879795",2R01DK063010-03,2,R01,DK,063010,03,,,"1892836","TOTO, ROBERT DANIEL",Not Applicable,"UNIVERSITY OF TEXAS SW MED CTR/DALLAS", ,2004,460000,
"SUBCLINICAL CARDIOVASCULAR DISEASE STUDY",NHLBI,"6370030",N01HC095166-4-0-0,,N01,HL,,,,,"6317000","TRACY, RUSSELL P",Not Applicable,"UNIVERSITY OF VERMONT & ST AGRIC COLLEGE", ,2001,,,,,
"CHILDRENS ACTIVITY AND NUTRITION III",NHLBI,"6183250",5R01HL035073-14,5,R01,HL,035073,14,,,"1866724","TREIBER, FRANK A",Not Applicable,"GEORGIA  REGENTS UNIVERSITY", ,2000,276423,
"CHILDRENS ACTIVITY AND NUTRITION III",NHLBI,"2910521",5R01HL035073-13,5,R01,HL,035073,13,,,"1866724","TREIBER, FRANK A",Not Applicable,"MEDICAL COLLEGE OF GEORGIA (MCG)", ,1999,337011,
"CHILDRENS ACTIVITY AND NUTRITION III",NHLBI,"2702171",5R01HL035073-12,5,R01,HL,035073,12,,,"1866724","TREIBER, FRANK A",Not Applicable,"MEDICAL COLLEGE OF GEORGIA (MCG)", ,1998,340363,
"CHILDRENS ACTIVITY AND NUTRITION III",NHLBI,"2415543",5R01HL035073-11,5,R01,HL,035073,11,,,"1866724","TREIBER, FRANK A",Not Applicable,"MEDICAL COLLEGE OF GEORGIA (MCG)", ,1997,335823,
"SOCIODEMOGRAPHIC REGULATION OF CV FUNCTION AND STRUCTURE",NHLBI,"2750568",5R01HL056622-03,5,R01,HL,056622,03,,,"1866724","TREIBER, FRANK A",Not Applicable,"MEDICAL COLLEGE OF GEORGIA (MCG)", ,1998,291178,
"SOCIODEMOGRAPHIC REGULATION OF CV FUNCTION AND STRUCTURE",NHLBI,"2460211",5R01HL056622-02,5,R01,HL,056622,02,,,"1866724","TREIBER, FRANK A",Not Applicable,"MEDICAL COLLEGE OF GEORGIA (MCG)", ,1997,282390,
"ASSOCIATION OF ANDROGEN RECEPTOR POLYMORPHISMS WITH DAMAGE IN SLE",NIAMS,"8738406",5R21AR065626-02,5,R21,AR,065626,02,,,"1955536","TSAO, BETTY P.",Not Applicable,"UNIVERSITY OF CALIFORNIA LOS ANGELES", ,2014,163625,
"ASSOCIATION OF ANDROGEN RECEPTOR POLYMORPHISMS WITH DAMAGE IN SLE",NIAMS,"8619113",1R21AR065626-01,1,R21,AR,065626,01,,,"1955536","TSAO, BETTY P.",Not Applicable,"UNIVERSITY OF CALIFORNIA LOS ANGELES", ,2013,196350,
"STUDY/WOMEN/HEALTH ACROSS NATION III/COORDINATING CENTER",NIA,"7414535",5U01AG012553-14,5,U01,AG,012553,14,,,"6251521","TYRRELL, KIM SUTTON",Not Applicable,"UNIVERSITY OF PITTSBURGH AT PITTSBURGH", ,2008,1606359,
"STUDY/WOMEN/HEALTH ACROSS NATION III/COORDINATING CENTER",NIA,"7238544",5U01AG012553-13,5,U01,AG,012553,13,,,"6251521","TYRRELL, KIM SUTTON",Not Applicable,"UNIVERSITY OF PITTSBURGH AT PITTSBURGH", ,2007,1659823,
"STUDY/WOMEN/HEALTH ACROSS NATION III/COORDINATING CENTER",NIA,"7090082",5U01AG012553-12,5,U01,AG,012553,12,,,"6251521","TYRRELL, KIM SUTTON",Not Applicable,"UNIVERSITY OF PITTSBURGH AT PITTSBURGH", ,2006,1880498,
"STUDY/WOMEN/HEALTH ACROSS NATION III/COORDINATING CENTER",NIA,"6903413",5U01AG012553-11,5,U01,AG,012553,11,,,"6251521","TYRRELL, KIM SUTTON",Not Applicable,"UNIVERSITY OF PITTSBURGH AT PITTSBURGH", ,2005,2005324,
"STUDY/WOMEN/HEALTH ACROSS NATION III/COORDINATING CENTER",NIA,"6772835",2U01AG012553-10A1,2,U01,AG,012553,10,A1,,"6251521","TYRRELL, KIM SUTTON",Not Applicable,"UNIVERSITY OF PITTSBURGH AT PITTSBURGH", ,2004,2548729,
"UNIV OF GUAM/CANCER RES CENTER OF HAWAII PARTNERSHIP",NCI,"7692566",3U56CA096278-05S1,3,U56,CA,096278,05,S1,,"7791712","UNDERWOOD, ROBERT A",Not Applicable,"UNIVERSITY OF GUAM", ,2008,137340,
"UNIV OF GUAM/CANCER RES CENTER OF HAWAII PARTNERSHIP",NCI,"7288327",5U56CA096278-05,5,U56,CA,096278,05,,,"7791712","UNDERWOOD, ROBERT A",Not Applicable,"UNIVERSITY OF GUAM", ,2007,524383,
"2/2; UNIVERSITY OF GUAM/UNIVERSITY OF HAWAII CANCER CENTER PARTNERSHIP",NCI,"9043965",2U54CA143728-06A1,2,U54,CA,143728,06,A1,,"11831644","UNDERWOOD, ROBERT A ","LEON GUERRERO, RACHAEL T;PALAFOX, NEAL A.;PETERSON, JOHN A","UNIVERSITY OF GUAM", ,2015,385192,
"ESTROGEN METABOLISM IN A MULTIETHNIC POPULATION",NCI,"2114511",1R03CA070684-01,1,R03,CA,070684,01,,,"1903513","URSIN, GISKE ",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,1995,81875,
"AEROBIC EXERCISE INTERVENTION IN A MULTIETHNIC SYMPTOMATIC HIV-1 INFECTED SAMPLE",NIMH,"2782427",5P01MH049548-06A1,5,P01,MH,049548,06,A1,0003,"","Unavailable",Not Applicable,"UNIVERSITY OF MIAMI CORAL GABLES", ,1998,,304536
"HAWAII HIV DATABASE & ACCESS TO RESEARCH",NCRR,"2658737",2G12RR003061-12,2,G12,RR,003061,12,,0009,"","Unavailable",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,1997,,163662
"WASHINGTON D.C. COLLABORATIVE PPRU",NICHD,"7868698",3U10HD045993-05S1,3,U10,HD,045993,05,S1,,"6697720","VAN DEN ANKER, JOHANNES NICOLAAS",Not Applicable,"CHILDREN'S RESEARCH INSTITUTE",YES,2009,298830,
"WASHINGTON D.C. COLLABORATIVE PPRU",NICHD,"7435346",5U10HD045993-05,5,U10,HD,045993,05,,,"6697720","VAN DEN ANKER, JOHANNES NICOLAAS",Not Applicable,"CHILDREN'S RESEARCH INSTITUTE", ,2008,530757,
"WASHINGTON D.C. COLLABORATIVE PPRU",NICHD,"7188659",5U10HD045993-04,5,U10,HD,045993,04,,,"6697720","VAN DEN ANKER, JOHANNES NICOLAAS",Not Applicable,"CHILDREN'S RESEARCH INSTITUTE", ,2007,530459,
"WASHINGTON D.C. COLLABORATIVE PPRU",NICHD,"7014536",5U10HD045993-03,5,U10,HD,045993,03,,,"6697720","VAN DEN ANKER, JOHANNES NICOLAAS",Not Applicable,"CHILDREN'S RESEARCH INSTITUTE", ,2006,370798,
"WASHINGTON D.C. COLLABORATIVE PPRU",NICHD,"6889557",5U10HD045993-02,5,U10,HD,045993,02,,,"6697720","VAN DEN ANKER, JOHANNES NICOLAAS",Not Applicable,"CHILDREN'S RESEARCH INSTITUTE", ,2005,375000,
"WASHINGTON D.C. COLLABORATIVE PPRU",NICHD,"6729742",1U10HD045993-01,1,U10,HD,045993,01,,,"6697720","VAN DEN ANKER, JOHANNES NICOLAAS",Not Applicable,"CHILDREN'S RESEARCH INSTITUTE", ,2004,364077,
"ADULT LIFE PREDICTORS OF GENITOURINARY DISORDERS",NIDDK,"8730625",5R01DK084997-05,5,R01,DK,084997,05,,,"6408921","VAN DEN EEDEN, STEPHEN K.",Not Applicable,"KAISER FOUNDATION RESEARCH INSTITUTE", ,2014,464322,
"ADULT LIFE PREDICTORS OF GENITOURINARY DISORDERS",NIDDK,"8535242",5R01DK084997-04,5,R01,DK,084997,04,,,"6408921","VAN DEN EEDEN, STEPHEN K.",Not Applicable,"KAISER FOUNDATION RESEARCH INSTITUTE", ,2013,490433,
"ADULT LIFE PREDICTORS OF GENITOURINARY DISORDERS",NIDDK,"8311823",5R01DK084997-03,5,R01,DK,084997,03,,,"6408921","VAN DEN EEDEN, STEPHEN K.",Not Applicable,"KAISER FOUNDATION RESEARCH INSTITUTE", ,2012,437212,
"ADULT LIFE PREDICTORS OF GENITOURINARY DISORDERS",NIDDK,"8143433",5R01DK084997-02,5,R01,DK,084997,02,,,"6408921","VAN DEN EEDEN, STEPHEN K.",Not Applicable,"KAISER FOUNDATION RESEARCH INSTITUTE", ,2011,410804,
"ADULT LIFE PREDICTORS OF GENITOURINARY DISORDERS",NIDDK,"7987592",1R01DK084997-01A1,1,R01,DK,084997,01,A1,,"6408921","VAN DEN EEDEN, STEPHEN K.",Not Applicable,"KAISER FOUNDATION RESEARCH INSTITUTE", ,2010,585932,
"MULTIETHNIC PEDIATRIC EYE DISEASE STUDY (MEPEDS)",NEI,"8050551",5U10EY014472-10,5,U10,EY,014472,10,,,"1858422","VARMA, ROHIT ",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2011,1195896,
"MULTIETHNIC PEDIATRIC EYE DISEASE STUDY (MEPEDS)",NEI,"7777287",5U10EY014472-09,5,U10,EY,014472,09,,,"1858422","VARMA, ROHIT ",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2010,2956087,
"MULTIETHNIC PEDIATRIC EYE DISEASE STUDY (MEPEDS)",NEI,"7627963",5U10EY014472-08,5,U10,EY,014472,08,,,"1858422","VARMA, ROHIT ",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2009,2708309,
"MULTIETHNIC PEDIATRIC EYE DISEASE STUDY (MEPEDS)",NEI,"7611677",4U10EY014472-07,4,U10,EY,014472,07,,,"1858422","VARMA, ROHIT ",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2008,2976912,
"MULTIETHNIC PEDIATRIC EYE DISEASE STUDY (MEPEDS)",NEI,"7188991",5U10EY014472-06,5,U10,EY,014472,06,,,"1858422","VARMA, ROHIT ",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2007,2949554,
"MULTIETHNIC PEDIATRIC EYE DISEASE STUDY (MEPEDS)",NEI,"7014008",5U10EY014472-05,5,U10,EY,014472,05,,,"1858422","VARMA, ROHIT ",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2006,2535360,
"MULTIETHNIC PEDIATRIC EYE DISEASE STUDY (MEPEDS)",NEI,"6861730",5U10EY014472-04,5,U10,EY,014472,04,,,"1858422","VARMA, ROHIT ",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2005,2859017,
"MULTIETHNIC PEDIATRIC EYE DISEASE STUDY (MEPEDS)",NEI,"6736253",5U10EY014472-03,5,U10,EY,014472,03,,,"1858422","VARMA, ROHIT ",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2004,2458295,
"MULTIETHNIC PEDIATRIC EYE DISEASE STUDY (MEPEDS)",NEI,"6949444",3U10EY014472-02S1,3,U10,EY,014472,02,S1,,"1858422","VARMA, ROHIT ",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2004,27647,
"MULTIETHNIC PEDIATRIC EYE DISEASE STUDY (MEPEDS)",NEI,"6669165",5U10EY014472-02,5,U10,EY,014472,02,,,"1858422","VARMA, ROHIT ",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2003,1658131,
"MULTIETHNIC PEDIATRIC EYE DISEASE STUDY (MEPEDS)",NEI,"6569984",1U10EY014472-01,1,U10,EY,014472,01,,,"1858422","VARMA, ROHIT ",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2002,347145,
"ESTIMATION MODELS FOR HIV/AIDS IN CHINA",NIAID,"7111639",5R03AI067349-02,5,R03,AI,067349,02,,,"1890462","VERMUND, STEN H.",Not Applicable,"VANDERBILT UNIVERSITY MEDICAL CENTER", ,2006,61520,
"ESTIMATION MODELS FOR HIV/AIDS IN CHINA",NIAID,"7005871",1R03AI067349-01A1,1,R03,AI,067349,01,A1,,"1890462","VERMUND, STEN H.",Not Applicable,"VANDERBILT UNIVERSITY", ,2005,63000,
"MEDIATORS OF THE RELATIONSHIP BETWEEN PEER EXPERIENCES AND ACADEMIC ADJUSTMENT",NICHD,"8436124",4R03HD062753-02,4,R03,HD,062753,02,,,"9712338","VERONNEAU, MARIE-HELENE ",Not Applicable,"UNIVERSITY OF QUEBEC AT MONTREAL", ,2013,51246,
"MEDIATORS OF THE RELATIONSHIP BETWEEN PEER EXPERIENCES AND ACADEMIC ADJUSTMENT",NICHD,"8241470",1R03HD062753-01A1,1,R03,HD,062753,01,A1,,"9712338","VERONNEAU, MARIE-HELENE ",Not Applicable,"UNIVERSITY OF QUEBEC AT MONTREAL", ,2012,54000,
"NEW MEXICO MINORITY-BASED COMMUNITY CLINICAL ONCOLOGY PROGRAM",NCI,"7473432",2U10CA086780-09,2,U10,CA,086780,09,,,"1888509","VERSCHRAEGEN, CLAIRE F",Not Applicable,"UNIVERSITY OF NEW MEXICO", ,2008,652730,
"NM MINORITY BASED COMMUNITY CLINICAL ONCOLOGY PROGRAM",NCI,"7266274",5U10CA086780-08,5,U10,CA,086780,08,,,"1888509","VERSCHRAEGEN, CLAIRE F",Not Applicable,"UNIVERSITY OF NEW MEXICO", ,2007,518248,
"NM MINORITY BASED COMMUNITY CLINICAL ONCOLOGY PROGRAM",NCI,"7122049",5U10CA086780-07,5,U10,CA,086780,07,,,"1888509","VERSCHRAEGEN, CLAIRE F",Not Applicable,"UNIVERSITY OF NEW MEXICO", ,2006,476357,
"NEW MEXICO MINORITY-BASED COMMUNITY CLINICAL ONCOLOGY PROGRAM",NCI,"7643448",5U10CA086780-10,5,U10,CA,086780,10,,,"1888509","VERSCHRAEGEN, CLAIRE F.",Not Applicable,"UNIVERSITY OF NEW MEXICO", ,2009,789847,
"CANCER RESEARCH CENTER OF HAWAII",NCI,"7498727",3P30CA071789-11S2,3,P30,CA,071789,11,S2,,"6136408","VOGEL, CARL-WILHELM E",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2007,70764,
"CANCER RESEARCH CENTER OF HAWAII",NCI,"7496729",3P30CA071789-11S1,3,P30,CA,071789,11,S1,,"6136408","VOGEL, CARL-WILHELM E",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2007,103800,
"CANCER RESEARCH CENTER OF HAWAII",NCI,"7253333",5P30CA071789-11,5,P30,CA,071789,11,,,"6136408","VOGEL, CARL-WILHELM E",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2007,1393496,
"CANCER RESEARCH CENTER OF HAWAII",NCI,"7108539",5P30CA071789-10,5,P30,CA,071789,10,,,"6136408","VOGEL, CARL-WILHELM E",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2006,1468702,
"CANCER RESEARCH CENTER OF HAWAII",NCI,"6955082",2P30CA071789-09,2,P30,CA,071789,09,,,"6136408","VOGEL, CARL-WILHELM E",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2005,1500003,
"CANCER RESEARCH CENTER",NCI,"6134435",3P30CA071789-03S2,3,P30,CA,071789,03,S2,,"6136408","VOGEL, CARL-WILHELM E",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,1999,761709,
"CANCER RESEARCH CENTER",NCI,"2733268",5P30CA071789-03,5,P30,CA,071789,03,,,"6136408","VOGEL, CARL-WILHELM E",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,1998,1084273,
"UNIV. OF GUAM/CANCER RES. CENTER OF HAWAII PARTNERSHIP",NCI,"7936111",3U56CA096254-05S2,3,U56,CA,096254,05,S2,,"6136408","VOGEL, CARL-WILHELM E",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2009,199716,
"UNIV. OF GUAM/CANCER RES. CENTER OF HAWAII PARTNERSHIP",NCI,"7693985",3U56CA096254-05S1,3,U56,CA,096254,05,S1,,"6136408","VOGEL, CARL-WILHELM E",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2008,100000,
"UNIV. OF GUAM/CANCER RES. CENTER OF HAWAII PARTNERSHIP",NCI,"7280805",5U56CA096254-05,5,U56,CA,096254,05,,,"6136408","VOGEL, CARL-WILHELM E",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2007,248089,
"UNIV. OF GUAM/CANCER RES. CENTER OF HAWAII PARTNERSHIP",NCI,"7123036",5U56CA096254-04,5,U56,CA,096254,04,,,"6136408","VOGEL, CARL-WILHELM E",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2006,241310,
"UNIV. OF GUAM/CANCER RES. CENTER OF HAWAII PARTNERSHIP",NCI,"6937715",5U56CA096254-03,5,U56,CA,096254,03,,,"6136408","VOGEL, CARL-WILHELM E",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2005,234726,
"UNIV. OF GUAM/CANCER RES. CENTER OF HAWAII PARTNERSHIP",NCI,"6795850",5U56CA096254-02,5,U56,CA,096254,02,,,"6136408","VOGEL, CARL-WILHELM E",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2004,228328,
"UNIV. OF GUAM/CANCER RES. CENTER OF HAWAII PARTNERSHIP",NCI,"6648157",1U56CA096254-01A1,1,U56,CA,096254,01,A1,,"6136408","VOGEL, CARL-WILHELM E",Not Applicable,"UNIVERSITY OF HAWAII AT MANOA", ,2003,219055,
"NEURAL MECHANISM OF THIAZIDE-INDUCED INSULIN RESISTANCE",NHLBI,"7340203",5R01HL078782-04,5,R01,HL,078782,04,,,"6724335","VONGPATANASIN, WANPEN ",Not Applicable,"UT SOUTHWESTERN MEDICAL CENTER", ,2008,369790,
"NEURAL MECHANISM OF THIAZIDE-INDUCED INSULIN RESISTANCE",NHLBI,"7173870",5R01HL078782-03,5,R01,HL,078782,03,,,"6724335","VONGPATANASIN, WANPEN ",Not Applicable,"UT SOUTHWESTERN MEDICAL CENTER", ,2007,369790,
"NEURAL MECHANISM OF THIAZIDE-INDUCED INSULIN RESISTANCE",NHLBI,"6998915",5R01HL078782-02,5,R01,HL,078782,02,,,"6724335","VONGPATANASIN, WANPEN ",Not Applicable,"UNIVERSITY OF TEXAS SW MED CTR", ,2006,402324,
